"hit","align.length","mismatch","indel","unalign.length","total.miss"
"90_88",65,2,0,0,"2"
"34_8",65,0,0,0,"0"
"79_31",65,0,0,0,"0"
"67_59",65,0,0,0,"0"
"33_15",65,1,0,0,"1"
"77_44",65,2,0,0,"2"
"43_90",65,2,0,0,"2"
"77_65",65,0,0,0,"0"
"77_40",65,0,0,0,"0"
"24_6",65,2,0,0,"2"
"22_65",65,2,0,0,"2"
"56_82",65,3,0,0,"3"
"53_62",65,0,0,0,"0"
"24_17",65,1,0,0,"1"
"50_67",65,5,0,0,"5"
"43_14",64,3,0,1,"4"
"33_26",65,1,0,0,"1"
"79_26",65,0,0,0,"0"
"18_79",65,1,0,0,"1"
"39_39",65,2,1,0,"3"
"24_91",65,0,0,0,"0"
"24_80",65,1,0,0,"1"
"49_41",64,6,0,1,"7"
"90_7",65,0,0,0,"0"
"65_55",65,0,0,0,"0"
"79_79",65,1,0,0,"1"
"17_82",65,1,0,0,"1"
"89_58",65,1,0,0,"1"
"67_61",65,7,0,0,"7"
"20_88",65,0,0,0,"0"
"57_39",65,0,2,0,"2"
"33_90",65,4,0,0,"4"
"90_77",65,2,0,0,"2"
"33_86",65,4,0,0,"4"
"52_2",65,0,0,0,"0"
"77_64",65,7,0,0,"7"
"79_24",65,7,0,0,"7"
"39_3",65,1,0,0,"1"
"64_32",65,3,0,0,"3"
"4_14",65,2,0,0,"2"
"82_39",65,4,0,0,"4"
"2_61",65,1,0,0,"1"
"16_61",65,4,0,0,"4"
"16_18",65,6,0,0,"6"
"51_3",65,3,0,0,"3"
"26_50",65,0,0,0,"0"
"4_17",65,1,0,0,"1"
"46_34",65,2,0,0,"2"
"30_39",65,2,0,0,"2"
"56_21",65,0,0,0,"0"
"91_26",65,3,1,0,"4"
"4_59",65,1,0,0,"1"
"7_16",65,1,0,0,"1"
"48_37",65,0,0,0,"0"
"41_64",65,1,0,0,"1"
"44_42",64,2,0,1,"3"
"60_3",65,2,0,0,"2"
"24_37",65,2,0,0,"2"
"90_64",65,0,0,0,"0"
"77_31",65,1,0,0,"1"
"40_46",63,6,0,2,"8"
"91_41",65,1,0,0,"1"
"42_79",63,10,0,2,">=10"
"62_60",65,0,0,0,"0"
"53_24",65,1,0,0,"1"
"20_62",65,2,0,0,"2"
"62_40",65,2,0,0,"2"
"65_5",65,1,0,0,"1"
"51_43",65,1,0,0,"1"
"66_77",65,3,0,0,"3"
"87_52",65,4,1,0,"5"
"43_34",65,1,0,0,"1"
"39_78",65,2,0,0,"2"
"17_88",65,7,0,0,"7"
"34_39",65,3,0,0,"3"
"84_55",65,1,0,0,"1"
"40_78",65,2,0,0,"2"
"91_4",65,0,0,0,"0"
"62_2",65,3,0,0,"3"
"6_10",65,4,0,0,"4"
"62_30",65,1,0,0,"1"
"43_43",65,3,0,0,"3"
"77_41",65,1,0,0,"1"
"79_4",65,0,0,0,"0"
"39_51",65,3,0,0,"3"
"60_16",65,1,0,0,"1"
"40_22",65,1,1,0,"2"
"34_34",65,1,0,0,"1"
"16_46",65,1,0,0,"1"
"41_20",65,1,0,0,"1"
"51_37",65,0,0,0,"0"
"41_66",65,3,2,0,"5"
"47_43",65,1,0,0,"1"
"35_5",65,1,4,0,"5"
"32_78",65,1,0,0,"1"
"44_59",65,0,0,0,"0"
"24_49",65,3,0,0,"3"
"37_42",65,0,0,0,"0"
"34_38",65,2,0,0,"2"
"61_2",65,2,0,0,"2"
"1_40",65,3,0,0,"3"
"50_18",65,0,0,0,"0"
"73_4",64,0,0,1,"1"
"46_47",64,8,0,1,"9"
"59_27",65,0,0,0,"0"
"37_65",65,0,0,0,"0"
"43_52",65,4,0,0,"4"
"52_3",65,0,0,0,"0"
"33_48",65,1,1,0,"2"
"57_41",65,0,0,0,"0"
"44_64",65,0,0,0,"0"
"50_40",65,0,0,0,"0"
"52_77",63,1,0,2,"3"
"61_44",65,4,0,0,"4"
"62_35",65,0,0,0,"0"
"51_40",65,0,0,0,"0"
"40_77",65,4,0,0,"4"
"63_60",65,1,0,0,"1"
"66_6",65,0,0,0,"0"
"60_78",65,0,0,0,"0"
"37_1",65,0,0,0,"0"
"28_55",65,1,0,0,"1"
"41_89",65,4,0,0,"4"
"45_74",65,0,0,0,"0"
"2_47",65,0,0,0,"0"
"40_46",65,0,0,0,"0"
"42_63",65,1,0,0,"1"
"61_58",63,9,0,2,">=10"
"14_16",65,12,0,0,">=10"
"16_66",65,0,0,0,"0"
"61_42",65,0,0,0,"0"
"48_20",65,3,0,0,"3"
"40_73",65,2,1,0,"3"
"53_56",65,2,0,0,"2"
"88_17",65,1,0,0,"1"
"8_61",65,6,1,0,"7"
"79_51",65,4,1,0,"5"
"26_50",65,1,0,0,"1"
"51_88",65,6,0,0,"6"
"79_44",65,9,0,0,"9"
"77_40",65,1,0,0,"1"
"20_40",65,1,1,0,"2"
"48_66",65,2,0,0,"2"
"54_23",63,4,0,2,"6"
"77_8",63,5,0,2,"7"
"60_78",65,0,0,0,"0"
"24_1",64,9,0,1,">=10"
"50_61",65,2,0,0,"2"
"60_51",65,0,0,0,"0"
"41_44",65,1,0,0,"1"
"88_18",65,2,1,0,"3"
"85_61",65,6,0,0,"6"
"40_44",65,4,0,0,"4"
"77_78",65,9,0,0,"9"
"24_42",65,1,0,0,"1"
"45_87",65,1,0,0,"1"
"23_3",65,2,0,0,"2"
"45_3",65,0,0,0,"0"
"72_14",65,6,0,0,"6"
"77_2",65,0,0,0,"0"
"59_73",65,4,1,0,"5"
"79_45",65,1,0,0,"1"
"52_46",65,1,0,0,"1"
"57_41",65,1,0,0,"1"
"16_81",65,1,0,0,"1"
"49_59",63,5,0,2,"7"
"82_78",65,1,0,0,"1"
"21_90",65,3,0,0,"3"
"44_49",65,0,0,0,"0"
"50_49",65,3,0,0,"3"
"53_38",63,1,0,2,"3"
"37_38",65,0,0,0,"0"
"24_43",65,0,0,0,"0"
"54_62",63,2,0,2,"4"
"59_33",65,11,0,0,">=10"
"55_3",65,4,1,0,"5"
"32_52",62,3,0,3,"6"
"79_42",63,4,0,2,"6"
"77_34",65,0,0,0,"0"
"60_40",65,0,0,0,"0"
"77_40",65,0,0,0,"0"
"9_80",65,0,2,0,"2"
"39_39",65,3,0,0,"3"
"88_58",65,0,0,0,"0"
"79_33",65,0,0,0,"0"
"32_3",65,0,0,0,"0"
"31_16",65,0,1,0,"1"
"60_66",65,1,0,0,"1"
"78_78",65,0,1,0,"1"
"77_7",65,0,0,0,"0"
"40_79",64,1,0,1,"2"
"53_50",65,0,0,0,"0"
"59_52",65,2,0,0,"2"
"44_34",65,3,0,0,"3"
"1_37",65,0,0,0,"0"
"60_52",65,5,0,0,"5"
"32_21",62,2,0,3,"5"
"41_44",65,0,0,0,"0"
"63_31",65,7,0,0,"7"
"32_44",65,0,0,0,"0"
"65_33",64,8,0,1,"9"
"23_48",65,2,0,0,"2"
"21_57",65,1,0,0,"1"
"79_37",65,2,0,0,"2"
"41_42",65,0,0,0,"0"
"56_42",65,6,0,0,"6"
"24_40",65,0,0,0,"0"
"61_65",65,0,0,0,"0"
"42_59",61,4,0,4,"8"
"17_91",65,0,0,0,"0"
"44_63",65,5,0,0,"5"
"55_43",65,7,0,0,"7"
"51_44",65,4,0,0,"4"
"35_40",65,3,0,0,"3"
"44_78",65,6,0,0,"6"
"65_77",65,0,0,0,"0"
"45_79",65,0,0,0,"0"
"63_67",65,3,0,0,"3"
"56_49",65,2,1,0,"3"
"16_73",63,0,0,2,"2"
"40_79",65,0,0,0,"0"
"42_91",65,1,0,0,"1"
"39_52",65,0,0,0,"0"
"34_21",63,3,0,2,"5"
"90_48",65,0,0,0,"0"
"20_16",65,0,0,0,"0"
"53_45",65,0,0,0,"0"
"7_41",65,3,0,0,"3"
"38_6",65,3,0,0,"3"
"48_40",65,0,0,0,"0"
"90_22",65,1,0,0,"1"
"66_62",65,0,0,0,"0"
"77_50",65,0,0,0,"0"
"41_65",65,0,0,0,"0"
"60_10",65,0,1,0,"1"
"9_64",65,1,0,0,"1"
"90_40",65,7,0,0,"7"
"53_88",65,6,0,0,"6"
"78_45",65,0,0,0,"0"
"60_61",65,8,0,0,"8"
"56_62",65,2,0,0,"2"
"79_42",65,0,0,0,"0"
"43_16",65,3,0,0,"3"
"42_64",65,0,0,0,"0"
"1_40",65,0,0,0,"0"
"69_39",65,1,1,0,"2"
"57_78",65,3,0,0,"3"
"89_45",65,2,0,0,"2"
"17_73",65,2,0,0,"2"
"43_55",65,1,0,0,"1"
"40_44",65,1,0,0,"1"
"60_62",65,0,1,0,"1"
"14_50",65,1,0,0,"1"
"2_16",63,5,0,2,"7"
"7_66",65,1,0,0,"1"
"24_3",65,2,0,0,"2"
"6_47",65,0,0,0,"0"
"77_61",65,2,0,0,"2"
"51_43",65,2,0,0,"2"
"89_43",65,2,0,0,"2"
"90_45",65,3,0,0,"3"
"91_39",65,2,0,0,"2"
"39_50",65,4,0,0,"4"
"16_82",65,2,0,0,"2"
"65_34",65,0,0,0,"0"
"33_33",65,5,0,0,"5"
"40_51",65,2,0,0,"2"
"59_16",65,1,0,0,"1"
"78_88",65,2,0,0,"2"
"42_20",65,0,0,0,"0"
"43_43",65,4,0,0,"4"
"39_41",65,0,0,0,"0"
"61_7",65,0,0,0,"0"
"85_46",65,0,0,0,"0"
"71_39",65,1,0,0,"1"
"64_59",65,3,0,0,"3"
"48_40",65,0,0,0,"0"
"82_59",65,8,0,0,"8"
"90_40",65,0,0,0,"0"
"79_5",65,0,0,0,"0"
"62_46",64,6,0,1,"7"
"1_64",64,1,0,1,"2"
"17_79",65,5,0,0,"5"
"67_43",65,2,0,0,"2"
"71_21",65,0,0,0,"0"
"39_56",65,0,0,0,"0"
"49_44",65,0,1,0,"1"
"41_40",65,2,0,0,"2"
"63_26",65,1,0,0,"1"
"65_45",65,0,0,0,"0"
"35_89",64,7,0,1,"8"
"55_37",65,1,0,0,"1"
"43_76",65,0,0,0,"0"
"56_39",65,7,0,0,"7"
"53_79",65,2,0,0,"2"
"16_88",65,3,0,0,"3"
"46_17",65,2,0,0,"2"
"77_65",65,1,0,0,"1"
"31_40",65,6,0,0,"6"
"37_16",66,7,1,0,"8"
"91_63",65,1,0,0,"1"
"16_25",65,2,0,0,"2"
"52_23",65,1,0,0,"1"
"53_23",64,1,0,1,"2"
"43_46",63,1,0,2,"3"
"16_2",63,4,0,2,"6"
"45_36",65,0,1,0,"1"
"40_67",65,3,0,0,"3"
"8_77",65,3,0,0,"3"
"77_44",65,0,0,0,"0"
"43_57",65,3,0,0,"3"
"23_82",65,9,0,0,"9"
"82_53",65,1,0,0,"1"
"62_79",65,2,0,0,"2"
"43_38",65,6,0,0,"6"
"90_49",65,3,0,0,"3"
"79_39",65,1,0,0,"1"
"63_62",65,4,0,0,"4"
"65_1",65,1,0,0,"1"
"34_91",65,1,0,0,"1"
"90_38",65,0,0,0,"0"
"66_1",65,9,0,0,"9"
"39_43",65,2,0,0,"2"
"53_63",63,2,0,2,"4"
"46_16",65,0,0,0,"0"
"42_39",65,3,0,0,"3"
"15_34",65,1,0,0,"1"
"42_28",65,6,0,0,"6"
"63_40",65,4,0,0,"4"
"65_15",65,0,0,0,"0"
"40_34",65,1,0,0,"1"
"20_50",65,1,0,0,"1"
"1_40",65,1,0,0,"1"
"33_1",65,3,0,0,"3"
"23_32",65,0,0,0,"0"
"20_15",65,0,0,0,"0"
"77_22",65,0,0,0,"0"
"37_34",65,1,0,0,"1"
"89_31",65,1,0,0,"1"
"9_20",65,0,1,0,"1"
"82_67",65,7,0,0,"7"
"44_3",65,2,0,0,"2"
"84_12",65,0,0,0,"0"
"53_77",65,0,0,0,"0"
"36_32",65,3,0,0,"3"
"54_40",65,2,0,0,"2"
"44_57",65,2,0,0,"2"
"44_67",65,0,0,0,"0"
"40_33",65,1,0,0,"1"
"37_79",65,1,0,0,"1"
"45_40",65,0,0,0,"0"
"42_63",65,1,0,0,"1"
"79_6",65,0,0,0,"0"
"23_36",64,6,0,1,"7"
"65_77",65,3,0,0,"3"
"82_40",65,1,0,0,"1"
"63_44",65,2,0,0,"2"
"60_45",65,1,0,0,"1"
"53_77",65,2,0,0,"2"
"40_4",65,0,0,0,"0"
"38_48",65,0,0,0,"0"
"52_82",65,3,0,0,"3"
"37_6",65,1,0,0,"1"
"65_57",65,0,0,0,"0"
"51_39",65,2,0,0,"2"
"23_90",65,0,0,0,"0"
"56_48",65,0,0,0,"0"
"25_6",65,2,1,0,"3"
"41_6",65,1,0,0,"1"
"62_78",65,0,0,0,"0"
"65_65",65,0,0,0,"0"
"1_84",65,2,1,0,"3"
"85_39",65,4,0,0,"4"
"79_77",65,1,0,0,"1"
"20_38",65,5,0,0,"5"
"20_41",65,0,1,0,"1"
"40_4",65,1,0,0,"1"
"45_89",65,14,0,0,">=10"
"34_41",65,3,0,0,"3"
"45_85",65,1,0,0,"1"
"67_16",65,0,0,0,"0"
"50_41",65,0,0,0,"0"
"41_79",65,1,0,0,"1"
"33_40",65,3,0,0,"3"
"64_54",65,1,0,0,"1"
"59_39",65,0,0,0,"0"
"45_42",65,4,0,0,"4"
"43_50",65,1,0,0,"1"
"91_41",65,3,0,0,"3"
"72_61",65,4,1,0,"5"
"32_16",65,1,0,0,"1"
"51_79",65,0,0,0,"0"
"64_39",65,3,0,0,"3"
"48_35",65,1,0,0,"1"
"63_79",65,0,0,0,"0"
"16_60",65,6,1,0,"7"
"43_78",65,0,0,0,"0"
"65_40",65,0,0,0,"0"
"79_51",65,0,0,0,"0"
"40_46",65,2,0,0,"2"
"89_81",65,2,0,0,"2"
"16_60",65,0,1,0,"1"
"1_4",64,3,0,1,"4"
"5_62",65,0,1,0,"1"
"39_37",65,0,0,0,"0"
"53_25",65,1,0,0,"1"
"41_31",65,1,0,0,"1"
"77_40",65,1,0,0,"1"
"77_40",65,4,0,0,"4"
"6_63",65,0,0,0,"0"
"42_47",65,0,0,0,"0"
"62_44",65,3,0,0,"3"
"65_46",65,2,0,0,"2"
"33_89",65,0,0,0,"0"
"47_18",65,0,0,0,"0"
"82_4",65,7,0,0,"7"
"32_60",65,1,0,0,"1"
"43_57",65,2,0,0,"2"
"6_50",65,0,0,0,"0"
"51_71",65,0,0,0,"0"
"79_23",65,1,0,0,"1"
"55_41",65,1,0,0,"1"
"21_54",63,2,0,2,"4"
"20_17",65,2,0,0,"2"
"4_34",65,2,0,0,"2"
"43_78",65,0,0,0,"0"
"45_42",65,0,0,0,"0"
"37_21",65,0,0,0,"0"
"41_33",62,13,0,3,">=10"
"24_52",65,0,0,0,"0"
"17_1",65,0,0,0,"0"
"32_3",65,0,0,0,"0"
"23_17",65,0,0,0,"0"
"64_78",65,2,0,0,"2"
"76_37",65,9,0,0,"9"
"90_43",65,1,0,0,"1"
"82_22",64,8,1,1,">=10"
"45_77",65,2,0,0,"2"
"40_17",65,1,0,0,"1"
"57_37",64,9,0,1,">=10"
"49_55",65,0,0,0,"0"
"80_65",65,4,0,0,"4"
"43_41",65,3,0,0,"3"
"51_39",65,1,0,0,"1"
"79_47",65,1,0,0,"1"
"36_49",65,2,0,0,"2"
"90_3",65,4,0,0,"4"
"55_81",65,4,0,0,"4"
"60_40",65,1,0,0,"1"
"23_51",65,0,0,0,"0"
"80_43",65,3,0,0,"3"
"24_23",63,4,0,2,"6"
"55_77",65,4,0,0,"4"
"51_4",65,5,0,0,"5"
"53_25",63,10,0,2,">=10"
"91_67",65,1,0,0,"1"
"43_16",65,0,0,0,"0"
"40_67",65,0,0,0,"0"
"82_64",65,0,1,0,"1"
"77_29",65,0,0,0,"0"
"65_50",65,6,0,0,"6"
"65_51",65,0,0,0,"0"
"81_51",65,2,0,0,"2"
"23_50",65,0,0,0,"0"
"35_41",64,2,1,1,"4"
"43_3",65,2,0,0,"2"
"34_49",65,1,1,0,"2"
"67_6",65,0,0,0,"0"
"43_41",65,0,0,0,"0"
"62_58",65,0,0,0,"0"
"55_88",65,4,0,0,"4"
"49_43",65,5,0,0,"5"
"46_61",61,4,0,4,"8"
"66_41",65,4,0,0,"4"
"43_43",65,6,0,0,"6"
"63_52",65,3,0,0,"3"
"43_63",65,2,0,0,"2"
"39_43",65,1,0,0,"1"
"7_51",65,5,0,0,"5"
"24_61",64,2,0,1,"3"
"70_40",65,0,0,0,"0"
"20_79",65,1,0,0,"1"
"47_34",65,0,0,0,"0"
"20_16",65,4,0,0,"4"
"67_45",63,1,1,2,"4"
"16_59",65,2,0,0,"2"
"52_22",65,2,0,0,"2"
"32_79",63,2,0,2,"4"
"24_91",65,0,0,0,"0"
"6_91",65,1,1,0,"2"
"48_50",65,1,0,0,"1"
"51_42",65,2,0,0,"2"
"34_79",65,6,0,0,"6"
"91_91",65,0,0,0,"0"
"16_20",65,3,1,0,"4"
"43_78",65,1,0,0,"1"
"22_81",65,1,0,0,"1"
"7_54",65,6,0,0,"6"
"51_57",65,1,0,0,"1"
"32_59",65,2,0,0,"2"
"60_63",65,5,0,0,"5"
"77_40",65,1,0,0,"1"
"17_23",65,1,0,0,"1"
"77_56",65,1,0,0,"1"
"73_41",64,4,1,1,"6"
"20_52",65,0,0,0,"0"
"71_40",65,0,0,0,"0"
"52_63",65,1,1,0,"2"
"41_37",65,2,0,0,"2"
"56_40",65,2,0,0,"2"
"73_38",65,0,1,0,"1"
"45_90",65,0,0,0,"0"
"90_86",65,4,0,0,"4"
"90_64",65,0,0,0,"0"
"70_58",65,0,0,0,"0"
"44_66",65,0,0,0,"0"
"62_33",65,5,0,0,"5"
"79_52",65,0,0,0,"0"
"24_40",65,1,0,0,"1"
"60_17",65,2,0,0,"2"
"91_44",65,2,0,0,"2"
"77_50",65,1,0,0,"1"
"16_90",65,1,0,0,"1"
"52_80",65,0,0,0,"0"
"47_90",65,1,0,0,"1"
"79_90",65,0,0,0,"0"
"52_58",65,0,0,0,"0"
"59_3",65,1,0,0,"1"
"79_36",63,7,0,2,"9"
"37_16",65,0,0,0,"0"
"77_40",65,2,0,0,"2"
"15_54",65,0,0,0,"0"
"79_66",65,0,0,0,"0"
"41_79",62,5,0,3,"8"
"41_4",64,4,0,1,"5"
"65_66",65,0,0,0,"0"
"37_10",65,0,0,0,"0"
"20_32",65,0,0,0,"0"
"43_37",65,0,0,0,"0"
"56_23",65,3,0,0,"3"
"56_45",65,2,0,0,"2"
"22_6",65,2,1,0,"3"
"52_39",65,4,0,0,"4"
"8_41",65,1,0,0,"1"
"56_16",65,2,0,0,"2"
"91_7",65,1,0,0,"1"
"24_44",65,1,0,0,"1"
"43_52",65,0,0,0,"0"
"22_83",65,1,0,0,"1"
"32_37",64,2,0,1,"3"
"79_42",65,0,0,0,"0"
"37_43",65,2,0,0,"2"
"77_77",65,0,0,0,"0"
"49_61",61,6,0,4,">=10"
"31_16",65,0,0,0,"0"
"33_65",65,0,1,0,"1"
"60_6",63,1,1,2,"4"
"6_33",65,1,0,0,"1"
"40_15",63,2,0,2,"4"
"78_88",63,0,0,2,"2"
"23_3",65,0,0,0,"0"
"59_24",65,5,0,0,"5"
"55_10",65,5,0,0,"5"
"37_50",65,1,0,0,"1"
"22_40",65,4,0,0,"4"
"45_66",65,0,0,0,"0"
"63_56",65,5,0,0,"5"
"24_58",65,1,0,0,"1"
"44_56",65,0,0,0,"0"
"47_59",65,2,0,0,"2"
"38_6",65,1,0,0,"1"
"24_3",65,2,0,0,"2"
"46_4",65,1,0,0,"1"
"70_77",65,2,1,0,"3"
"35_34",65,1,0,0,"1"
"38_60",65,1,0,0,"1"
"79_42",65,10,0,0,">=10"
"48_14",65,6,0,0,"6"
"49_86",65,1,0,0,"1"
"1_55",64,0,0,1,"1"
"6_43",65,1,0,0,"1"
"33_31",65,0,0,0,"0"
"43_40",65,2,0,0,"2"
"40_34",65,3,0,0,"3"
"74_6",65,2,0,0,"2"
"42_77",65,4,0,0,"4"
"43_30",65,0,0,0,"0"
"36_76",61,5,0,4,"9"
"60_44",65,0,0,0,"0"
"77_2",63,2,0,2,"4"
"52_67",65,0,0,0,"0"
"41_31",65,1,0,0,"1"
"56_62",65,2,0,0,"2"
"24_79",65,5,0,0,"5"
"16_12",65,0,0,0,"0"
"24_41",65,2,0,0,"2"
"48_1",63,1,0,2,"3"
"38_4",65,0,0,0,"0"
"61_14",65,2,1,0,"3"
"77_53",65,0,0,0,"0"
"22_86",65,2,0,0,"2"
"80_1",65,2,0,0,"2"
"31_38",62,3,0,3,"6"
"48_39",65,2,2,0,"4"
"45_59",65,2,0,0,"2"
"32_84",65,5,2,0,"7"
"24_21",63,0,0,2,"2"
"23_81",65,1,0,0,"1"
"7_40",65,1,0,0,"1"
"48_90",65,4,1,0,"5"
"40_21",65,1,0,0,"1"
"57_40",65,1,0,0,"1"
"65_72",65,1,0,0,"1"
"40_31",65,0,0,0,"0"
"4_7",65,0,0,0,"0"
"40_3",65,6,0,0,"6"
"44_84",64,2,0,1,"3"
"23_43",65,0,0,0,"0"
"59_90",65,1,1,0,"2"
"33_31",65,0,0,0,"0"
"78_43",65,0,0,0,"0"
"33_28",65,1,1,0,"2"
"46_35",65,3,1,0,"4"
"45_84",65,0,0,0,"0"
"32_52",65,1,0,0,"1"
"46_82",65,1,0,0,"1"
"66_43",65,1,0,0,"1"
"52_63",65,3,0,0,"3"
"22_16",65,0,0,0,"0"
"32_59",65,0,0,0,"0"
"14_50",65,1,0,0,"1"
"66_7",65,0,0,0,"0"
"84_57",65,2,1,0,"3"
"44_43",65,1,0,0,"1"
"65_21",65,0,0,0,"0"
"2_17",65,0,0,0,"0"
"40_58",65,0,0,0,"0"
"50_3",65,5,0,0,"5"
"16_83",65,2,0,0,"2"
"39_82",65,0,1,0,"1"
"24_17",64,1,0,1,"2"
"65_64",65,0,0,0,"0"
"84_85",65,1,0,0,"1"
"46_49",65,1,0,0,"1"
"36_47",65,0,0,0,"0"
"49_43",61,5,0,4,"9"
"79_42",65,2,0,0,"2"
"43_43",65,2,0,0,"2"
"91_91",65,2,0,0,"2"
"78_40",65,1,0,0,"1"
"84_40",65,1,0,0,"1"
"31_36",65,1,0,0,"1"
"47_65",65,3,0,0,"3"
"49_77",65,1,0,0,"1"
"44_39",65,2,0,0,"2"
"20_50",65,1,0,0,"1"
"52_78",65,2,0,0,"2"
"23_17",65,1,0,0,"1"
"67_1",65,3,0,0,"3"
"84_90",64,8,0,1,"9"
"23_63",65,0,0,0,"0"
"91_41",65,1,0,0,"1"
"40_65",65,2,0,0,"2"
"22_44",65,0,0,0,"0"
"66_43",65,3,0,0,"3"
"52_67",65,2,0,0,"2"
"56_7",65,1,0,0,"1"
"78_67",65,7,0,0,"7"
"37_37",65,0,0,0,"0"
"35_90",65,0,0,0,"0"
"40_80",63,5,0,2,"7"
"37_51",65,1,0,0,"1"
"90_19",65,1,0,0,"1"
"64_34",65,1,0,0,"1"
"90_66",65,0,0,0,"0"
"43_75",65,1,0,0,"1"
"52_45",65,0,0,0,"0"
"62_68",65,2,0,0,"2"
"61_79",65,0,0,0,"0"
"53_39",65,2,0,0,"2"
"22_35",65,0,0,0,"0"
"41_3",65,0,0,0,"0"
"41_45",65,2,0,0,"2"
"71_26",65,3,0,0,"3"
"65_79",64,0,0,1,"1"
"52_24",65,0,0,0,"0"
"66_49",65,3,0,0,"3"
"91_20",65,1,1,0,"2"
"62_32",65,1,0,0,"1"
"39_32",65,1,0,0,"1"
"49_37",65,0,0,0,"0"
"41_48",65,2,0,0,"2"
"79_66",65,0,0,0,"0"
"62_33",65,4,0,0,"4"
"89_39",65,1,0,0,"1"
"78_46",65,2,0,0,"2"
"6_47",63,8,0,2,">=10"
"17_91",65,0,0,0,"0"
"10_15",65,1,0,0,"1"
"80_50",65,2,0,0,"2"
"59_50",65,0,0,0,"0"
"90_34",65,2,0,0,"2"
"16_84",65,5,0,0,"5"
"44_65",65,1,0,0,"1"
"16_21",65,0,0,0,"0"
"49_79",65,0,0,0,"0"
"24_47",65,0,0,0,"0"
"79_37",65,0,0,0,"0"
"32_43",65,1,0,0,"1"
"44_43",65,0,0,0,"0"
"41_82",65,0,0,0,"0"
"91_67",65,0,0,0,"0"
"51_44",65,0,0,0,"0"
"79_33",65,0,0,0,"0"
"20_36",65,0,0,0,"0"
"44_48",65,0,0,0,"0"
"24_78",65,3,0,0,"3"
"30_47",65,1,0,0,"1"
"72_73",65,13,0,0,">=10"
"43_62",65,3,0,0,"3"
"79_85",65,2,0,0,"2"
"76_40",65,0,0,0,"0"
"43_41",65,1,0,0,"1"
"77_41",64,8,0,1,"9"
"17_88",65,1,0,0,"1"
"67_5",65,3,0,0,"3"
"47_64",65,0,0,0,"0"
"40_79",65,0,0,0,"0"
"89_78",65,2,0,0,"2"
"44_50",65,0,0,0,"0"
"62_40",65,0,0,0,"0"
"46_1",65,0,0,0,"0"
"80_3",65,14,0,0,">=10"
"34_6",65,1,0,0,"1"
"79_20",65,0,0,0,"0"
"40_66",65,2,0,0,"2"
"50_65",65,10,0,0,">=10"
"77_39",65,0,0,0,"0"
"77_44",65,0,0,0,"0"
"40_86",65,0,1,0,"1"
"57_56",65,1,0,0,"1"
"23_4",65,0,0,0,"0"
"32_86",65,3,1,0,"4"
"45_42",65,0,0,0,"0"
"88_88",65,1,0,0,"1"
"28_42",65,2,0,0,"2"
"24_43",65,1,0,0,"1"
"60_40",65,1,0,0,"1"
"48_40",65,0,0,0,"0"
"33_88",65,0,0,0,"0"
"40_45",65,0,0,0,"0"
"65_87",65,6,0,0,"6"
"48_23",65,1,0,0,"1"
"34_40",65,3,0,0,"3"
"35_4",65,0,1,0,"1"
"77_79",65,1,0,0,"1"
"89_78",65,0,0,0,"0"
"2_1",65,7,0,0,"7"
"67_65",65,3,0,0,"3"
"50_43",65,4,0,0,"4"
"78_43",65,1,0,0,"1"
"33_60",65,0,0,0,"0"
"91_44",65,0,0,0,"0"
"32_53",65,1,0,0,"1"
"43_38",65,3,0,0,"3"
"45_42",65,1,0,0,"1"
"6_55",65,1,0,0,"1"
"24_56",65,1,0,0,"1"
"6_16",65,1,0,0,"1"
"75_76",65,1,0,0,"1"
"1_88",65,0,0,0,"0"
"44_8",65,1,1,0,"2"
"79_40",65,0,0,0,"0"
"62_63",63,3,0,2,"5"
"82_3",64,6,0,1,"7"
"52_39",65,1,0,0,"1"
"46_33",65,1,0,0,"1"
"1_38",65,1,0,0,"1"
"45_87",65,2,0,0,"2"
"79_60",65,1,0,0,"1"
"90_40",65,0,0,0,"0"
"20_51",65,2,0,0,"2"
"24_44",65,4,0,0,"4"
"35_32",63,6,0,2,"8"
"40_6",65,1,0,0,"1"
"52_77",65,1,0,0,"1"
"43_40",65,3,0,0,"3"
"24_31",65,4,0,0,"4"
"7_40",65,0,0,0,"0"
"17_43",65,3,0,0,"3"
"63_57",65,2,0,0,"2"
"65_44",63,1,0,2,"3"
"76_40",65,1,0,0,"1"
"50_26",65,2,0,0,"2"
"65_16",65,0,0,0,"0"
"64_34",65,2,0,0,"2"
"24_67",65,1,0,0,"1"
"79_81",65,4,0,0,"4"
"46_4",65,10,0,0,">=10"
"63_65",65,8,0,0,"8"
"77_18",65,0,1,0,"1"
"64_38",65,2,0,0,"2"
"62_88",65,0,0,0,"0"
"43_47",65,2,0,0,"2"
"59_79",65,0,0,0,"0"
"47_78",65,0,0,0,"0"
"48_43",65,1,0,0,"1"
"16_16",65,0,0,0,"0"
"48_52",65,0,0,0,"0"
"16_32",63,6,0,2,"8"
"85_3",65,0,0,0,"0"
"48_62",65,4,0,0,"4"
"4_63",65,2,0,0,"2"
"90_21",65,4,1,0,"5"
"41_44",65,0,0,0,"0"
"16_43",65,0,0,0,"0"
"35_44",65,3,1,0,"4"
"22_42",65,0,0,0,"0"
"1_1",65,3,0,0,"3"
"40_53",65,0,0,0,"0"
