"hit","align.length","mismatch","indel","unalign.length","total.miss"
"39_74",65,2,0,0,2
"81_66",65,2,0,0,2
"39_79",65,0,0,0,0
"77_20",65,0,0,0,0
"88_42",65,1,0,0,1
"79_38",65,0,0,0,0
"10_26",65,2,0,0,2
"34_31",65,1,0,0,1
"56_86",65,1,0,0,1
"48_61",65,1,0,0,1
"16_30",63,0,0,2,2
"17_58",65,0,0,0,0
"89_77",65,0,1,0,1
"20_16",65,0,0,0,0
"65_44",65,1,0,0,1
"67_67",65,0,0,0,0
"8_1",65,1,1,0,2
"78_3",65,0,0,0,0
"41_37",65,1,0,0,1
"78_17",65,0,0,0,0
"34_46",65,1,0,0,1
"56_17",65,1,0,0,1
"81_44",65,0,0,0,0
"77_37",65,0,0,0,0
"5_15",65,1,0,0,1
"15_87",65,0,0,0,0
"48_60",65,2,0,0,2
"38_39",65,0,0,0,0
"67_76",65,0,0,0,0
"66_36",65,0,0,0,0
"17_79",65,0,0,0,0
"77_59",65,1,0,0,1
"1_84",65,1,1,0,2
"45_63",65,0,0,0,0
"90_44",65,2,0,0,2
"65_23",65,0,0,0,0
"33_19",65,0,0,0,0
"26_52",65,0,0,0,0
"38_39",65,0,0,0,0
"6_1",65,0,0,0,0
"22_50",65,0,0,0,0
"56_59",65,2,0,0,2
"82_5",65,1,0,0,1
"1_3",65,0,0,0,0
"44_24",65,1,0,0,1
"73_50",65,0,1,0,1
"65_63",65,0,0,0,0
"41_52",65,0,0,0,0
"34_65",65,0,0,0,0
"90_36",65,0,0,0,0
"54_40",65,1,0,0,1
"64_6",65,0,0,0,0
"34_17",65,2,0,0,2
"78_49",65,0,0,0,0
"64_67",65,2,0,0,2
"16_73",65,0,0,0,0
"38_14",65,1,0,0,1
"37_43",65,1,0,0,1
"79_63",65,0,0,0,0
"10_10",65,1,0,0,1
"47_88",65,1,0,0,1
"45_44",65,2,0,0,2
"35_25",65,1,0,0,1
"77_3",65,0,0,0,0
"59_78",65,0,0,0,0
"43_16",65,0,0,0,0
"16_59",65,0,0,0,0
"37_79",65,1,0,0,1
"65_51",65,0,0,0,0
"40_60",65,1,1,0,2
"23_43",65,1,0,0,1
"83_43",65,1,0,0,1
"90_59",65,2,0,0,2
"5_77",65,1,0,0,1
"39_44",65,1,0,0,1
"16_65",65,2,0,0,2
"47_89",65,0,1,0,1
"39_16",65,1,0,0,1
"77_60",65,0,0,0,0
"80_20",65,0,0,0,0
"59_44",65,0,0,0,0
"79_52",65,1,0,0,1
"79_41",65,2,0,0,2
"39_63",65,0,0,0,0
"1_44",65,1,0,0,1
"63_36",65,2,0,0,2
"53_54",65,1,0,0,1
"45_90",65,2,0,0,2
"83_88",65,0,0,0,0
"31_40",65,1,0,0,1
"78_33",65,2,0,0,2
"77_43",65,1,0,0,1
"60_40",65,0,0,0,0
"4_53",65,0,0,0,0
"4_17",65,1,0,0,1
"23_1",65,0,0,0,0
"53_6",65,1,0,0,1
"41_77",65,1,0,0,1
"24_17",65,0,0,0,0
"23_3",65,2,0,0,2
"65_47",65,0,0,0,0
"33_56",65,0,0,0,0
"90_40",65,1,0,0,1
"43_48",65,0,0,0,0
"43_37",65,0,0,0,0
"56_9",65,1,1,0,2
"24_40",65,0,0,0,0
"65_59",65,0,0,0,0
"24_61",65,0,0,0,0
"44_91",65,0,0,0,0
"48_42",65,0,0,0,0
"20_41",65,0,0,0,0
"90_39",65,0,0,0,0
"49_40",65,1,0,0,1
"34_45",65,0,0,0,0
"37_42",65,1,0,0,1
"24_91",65,0,0,0,0
"52_41",65,2,0,0,2
"16_51",65,1,0,0,1
"40_66",65,1,0,0,1
"75_17",65,0,0,0,0
"53_42",65,0,0,0,0
"41_40",65,1,0,0,1
"16_7",65,0,0,0,0
"37_38",65,0,0,0,0
"67_47",65,0,0,0,0
"50_50",65,1,0,0,1
"44_48",65,1,0,0,1
"24_80",65,2,0,0,2
"23_56",65,0,0,0,0
"80_53",65,0,0,0,0
"1_65",65,2,0,0,2
"22_58",65,0,0,0,0
"48_32",65,0,0,0,0
"67_43",65,2,0,0,2
"60_40",65,0,0,0,0
"63_78",65,0,0,0,0
"48_84",65,0,0,0,0
"37_6",65,0,0,0,0
"6_24",65,1,0,0,1
"36_31",65,2,0,0,2
"51_40",65,1,1,0,2
"24_24",65,2,0,0,2
"91_78",65,1,0,0,1
"43_63",65,1,0,0,1
"22_17",65,0,0,0,0
"78_40",65,0,0,0,0
"43_62",65,1,0,0,1
"82_34",65,0,0,0,0
"65_41",65,1,0,0,1
"41_79",65,0,0,0,0
"51_15",65,0,0,0,0
"39_79",65,0,0,0,0
"66_54",65,0,1,0,1
"33_43",65,1,0,0,1
"40_49",65,2,0,0,2
"5_78",65,0,0,0,0
"62_62",65,1,1,0,2
"41_40",65,1,1,0,2
"42_40",65,1,0,0,1
"22_18",65,0,0,0,0
"65_44",65,2,0,0,2
"20_21",65,0,0,0,0
"54_2",65,0,0,0,0
"32_62",65,0,0,0,0
"32_62",65,2,0,0,2
"38_61",65,1,0,0,1
"48_91",65,0,0,0,0
"37_81",65,0,0,0,0
"16_53",65,1,0,0,1
"23_34",65,0,0,0,0
"44_66",65,1,0,0,1
"2_43",65,0,0,0,0
"84_43",65,0,0,0,0
"65_78",65,0,0,0,0
"65_78",65,0,0,0,0
"16_39",65,2,0,0,2
"43_3",65,0,0,0,0
"50_40",65,0,0,0,0
"24_86",65,1,0,0,1
"44_3",65,2,0,0,2
"65_21",65,0,0,0,0
"43_16",65,0,0,0,0
"50_36",65,0,0,0,0
"43_44",65,1,0,0,1
"31_5",65,0,0,0,0
"23_28",65,0,0,0,0
"84_77",65,0,0,0,0
"18_35",65,1,0,0,1
"77_18",65,0,0,0,0
"66_3",65,0,0,0,0
"17_87",65,1,0,0,1
"73_77",65,0,1,0,1
"44_88",65,0,1,0,1
"10_64",65,0,0,0,0
"90_52",65,1,0,0,1
"31_21",65,0,1,0,1
"78_91",65,0,0,0,0
"63_40",65,1,1,0,2
"26_20",65,0,0,0,0
"47_40",65,1,0,0,1
"65_76",65,0,0,0,0
"48_56",65,2,0,0,2
"31_5",65,0,0,0,0
"59_43",65,0,0,0,0
"34_38",65,0,0,0,0
"77_86",65,0,1,0,1
"40_91",65,0,0,0,0
"44_78",65,0,0,0,0
"57_43",65,1,0,0,1
"44_25",65,0,0,0,0
"40_85",65,1,0,0,1
"38_61",65,2,0,0,2
"63_91",65,1,0,0,1
"41_56",65,0,1,0,1
"79_50",65,0,0,0,0
"50_74",65,1,0,0,1
"23_40",65,1,0,0,1
"79_23",63,0,0,2,2
"62_79",65,0,0,0,0
"78_87",65,0,0,0,0
"35_37",65,1,0,0,1
"37_46",65,0,0,0,0
"23_25",65,0,1,0,1
"22_49",65,0,0,0,0
"53_77",65,1,0,0,1
"57_52",65,0,0,0,0
"41_37",65,1,0,0,1
"44_59",65,1,0,0,1
"41_67",65,1,1,0,2
"23_63",65,1,0,0,1
"64_34",65,1,0,0,1
"23_42",65,0,0,0,0
"1_16",65,0,0,0,0
"63_45",65,0,0,0,0
"10_45",65,0,0,0,0
"23_40",65,0,0,0,0
"40_50",65,0,0,0,0
"51_39",65,1,0,0,1
"46_83",65,0,0,0,0
"24_78",65,0,0,0,0
"54_40",65,1,0,0,1
"52_84",65,0,0,0,0
"40_23",65,1,0,0,1
"79_40",65,1,0,0,1
"34_23",65,1,0,0,1
"40_35",65,1,0,0,1
"90_64",65,0,0,0,0
"1_21",65,1,0,0,1
"77_55",65,2,0,0,2
"2_49",65,2,0,0,2
"67_31",65,0,0,0,0
"2_48",65,1,0,0,1
"84_90",65,2,0,0,2
"37_3",65,1,0,0,1
"41_49",65,0,0,0,0
"1_84",65,1,1,0,2
"31_58",65,1,0,0,1
"50_46",65,0,0,0,0
"40_65",65,0,0,0,0
"81_89",65,1,0,0,1
"76_42",65,0,0,0,0
"23_79",65,0,0,0,0
"23_91",65,0,0,0,0
"82_20",65,0,0,0,0
"43_42",65,0,0,0,0
"70_10",65,1,1,0,2
"78_16",65,1,0,0,1
"16_43",65,0,0,0,0
"78_40",65,1,0,0,1
"73_9",65,0,0,0,0
"45_17",65,0,0,0,0
"43_16",65,0,0,0,0
"53_45",65,0,0,0,0
"45_4",65,0,0,0,0
"38_42",65,1,0,0,1
"65_44",65,0,0,0,0
"6_37",65,0,0,0,0
"53_77",65,1,0,0,1
"1_88",65,0,0,0,0
"38_37",65,0,0,0,0
"41_80",65,2,0,0,2
"60_32",65,0,0,0,0
"17_65",65,1,0,0,1
"55_40",65,1,0,0,1
"48_64",65,1,0,0,1
"26_56",65,1,0,0,1
"65_64",65,2,0,0,2
"24_47",65,0,0,0,0
"48_91",65,0,0,0,0
"1_40",63,0,0,2,2
"23_78",65,0,0,0,0
"42_2",65,0,0,0,0
"44_45",65,0,0,0,0
"38_56",65,0,0,0,0
"59_43",65,1,0,0,1
"24_59",65,0,0,0,0
"33_43",65,2,0,0,2
"51_77",64,0,0,1,1
"78_49",65,0,0,0,0
"53_82",65,1,0,0,1
"40_53",65,0,0,0,0
"78_80",65,0,0,0,0
"33_16",65,1,0,0,1
"79_42",65,0,0,0,0
"59_32",65,0,0,0,0
"37_44",65,1,0,0,1
"43_57",65,0,0,0,0
"52_53",65,0,0,0,0
"41_39",65,1,0,0,1
"21_53",65,0,0,0,0
"86_66",65,0,0,0,0
"66_77",65,1,0,0,1
"40_20",65,2,0,0,2
"41_37",65,1,0,0,1
"90_43",65,0,0,0,0
"16_57",65,1,0,0,1
"35_45",65,1,0,0,1
"77_18",65,0,0,0,0
"49_23",65,0,0,0,0
"43_43",65,1,0,0,1
"66_41",65,1,0,0,1
"57_79",65,0,0,0,0
"65_21",65,0,0,0,0
"49_44",65,1,0,0,1
"38_14",65,2,0,0,2
"76_76",65,1,0,0,1
"44_79",65,0,0,0,0
"91_72",65,2,0,0,2
"34_38",65,1,0,0,1
"62_58",65,2,0,0,2
"47_74",65,1,0,0,1
"62_17",65,0,0,0,0
"77_44",65,0,0,0,0
"23_1",65,1,0,0,1
"77_3",65,2,0,0,2
"21_59",65,0,0,0,0
"40_44",65,0,0,0,0
"45_40",65,1,0,0,1
"78_43",65,2,0,0,2
"48_20",65,0,0,0,0
"42_63",65,2,0,0,2
"5_46",65,0,0,0,0
"24_78",65,0,0,0,0
"33_79",63,0,0,2,2
"40_79",64,0,0,1,1
"44_40",65,0,0,0,0
"37_41",65,2,0,0,2
"32_16",65,0,0,0,0
"34_77",65,1,0,0,1
"4_60",65,0,0,0,0
"24_47",65,1,0,0,1
"67_5",65,0,1,0,1
"32_43",65,1,0,0,1
"4_57",65,0,0,0,0
"24_79",63,0,0,2,2
"32_47",65,0,0,0,0
"16_57",65,0,0,0,0
"78_23",65,1,0,0,1
"4_3",65,1,0,0,1
"78_77",65,0,0,0,0
"52_39",65,1,0,0,1
"79_90",65,0,0,0,0
"90_50",65,0,0,0,0
"34_23",65,0,0,0,0
"19_42",65,1,1,0,2
"41_1",65,0,0,0,0
"66_7",65,0,0,0,0
"64_10",65,0,0,0,0
"67_3",65,0,0,0,0
"38_67",65,0,0,0,0
"40_32",65,0,0,0,0
"38_44",65,2,0,0,2
"63_90",65,2,0,0,2
"41_4",65,1,0,0,1
"56_21",65,1,0,0,1
"43_12",65,1,0,0,1
"50_65",65,1,0,0,1
"77_23",65,0,0,0,0
"41_44",65,1,0,0,1
"38_43",65,0,0,0,0
"62_16",65,0,0,0,0
"45_80",65,2,0,0,2
"50_38",65,0,0,0,0
"33_16",65,1,0,0,1
"41_3",65,1,0,0,1
"34_81",65,2,0,0,2
"48_48",65,1,0,0,1
"86_1",65,0,0,0,0
"31_45",65,2,0,0,2
"48_50",65,0,0,0,0
"54_37",65,0,0,0,0
"22_37",65,0,0,0,0
"68_20",65,2,0,0,2
"77_68",65,1,1,0,2
"24_16",65,1,0,0,1
"91_62",65,1,0,0,1
"43_44",65,1,0,0,1
"20_23",64,0,1,1,2
"79_42",65,1,0,0,1
"32_64",65,2,0,0,2
"35_33",65,0,0,0,0
"20_40",65,1,0,0,1
"43_48",65,2,0,0,2
"51_47",65,2,0,0,2
"62_36",65,0,0,0,0
"45_2",65,0,0,0,0
"44_79",65,0,0,0,0
"24_42",65,1,0,0,1
"91_16",65,1,0,0,1
"24_90",65,1,0,0,1
"43_63",65,0,0,0,0
"66_72",65,2,0,0,2
"16_66",65,0,0,0,0
"50_56",65,2,0,0,2
"22_53",65,1,1,0,2
"44_46",65,1,0,0,1
"61_43",65,0,0,0,0
"40_26",65,2,0,0,2
"47_20",65,0,0,0,0
"33_31",65,1,0,0,1
"42_3",65,1,0,0,1
"60_43",65,2,0,0,2
"4_51",65,0,0,0,0
"41_43",65,0,0,0,0
"43_38",65,2,0,0,2
"42_1",65,0,0,0,0
"52_58",65,0,0,0,0
"77_73",65,1,0,0,1
"54_57",65,2,0,0,2
"62_66",65,2,0,0,2
"38_55",65,0,0,0,0
"41_50",65,0,0,0,0
"45_44",65,2,0,0,2
"20_25",65,1,0,0,1
"4_20",65,0,0,0,0
"40_79",65,0,0,0,0
"54_77",65,1,0,0,1
"65_8",65,1,0,0,1
"85_43",65,2,0,0,2
"21_3",64,0,0,1,1
"51_78",65,1,0,0,1
"77_3",65,1,0,0,1
"41_77",65,1,0,0,1
"24_78",65,1,0,0,1
"40_63",65,1,0,0,1
"60_36",65,0,0,0,0
"34_88",65,1,0,0,1
"52_61",65,1,0,0,1
"79_34",65,0,0,0,0
"62_33",65,0,0,0,0
"76_17",65,0,0,0,0
"39_46",65,0,0,0,0
"50_41",65,1,0,0,1
"88_42",65,2,0,0,2
"23_40",65,0,0,0,0
"78_45",65,1,0,0,1
"42_1",65,0,0,0,0
"1_77",65,0,0,0,0
"62_20",65,0,0,0,0
"22_2",65,0,0,0,0
"65_3",65,1,0,0,1
"20_1",65,0,0,0,0
"33_16",65,0,0,0,0
"79_38",65,1,0,0,1
"45_78",65,2,0,0,2
"49_84",65,1,0,0,1
"78_42",65,0,0,0,0
"22_20",65,0,0,0,0
"17_59",65,0,1,0,1
"40_46",65,2,0,0,2
"16_60",65,0,1,0,1
"32_32",65,1,0,0,1
"52_52",65,0,0,0,0
"59_59",65,1,0,0,1
"62_54",65,2,0,0,2
"41_16",65,1,0,0,1
"34_74",66,0,1,0,1
"24_62",65,2,0,0,2
"41_45",65,0,0,0,0
"78_78",65,0,0,0,0
"39_59",65,0,0,0,0
"52_3",65,0,0,0,0
"90_4",65,1,0,0,1
"67_64",65,0,0,0,0
"8_54",65,0,0,0,0
"24_43",65,2,0,0,2
"54_77",65,0,0,0,0
"20_58",65,2,0,0,2
"51_39",65,2,0,0,2
"10_52",65,0,0,0,0
"43_78",65,2,0,0,2
"31_40",65,2,0,0,2
"39_42",65,0,0,0,0
"46_61",65,1,0,0,1
"1_55",65,0,0,0,0
"24_58",65,1,0,0,1
"78_46",65,1,0,0,1
"24_81",65,1,0,0,1
"40_78",65,0,0,0,0
"24_17",65,1,0,0,1
"41_54",65,1,0,0,1
"62_44",65,1,0,0,1
"91_47",65,2,0,0,2
"49_86",65,0,0,0,0
"43_53",65,0,0,0,0
"41_44",65,1,0,0,1
"54_48",65,2,0,0,2
"32_43",65,2,0,0,2
"40_58",65,2,0,0,2
"78_3",65,0,0,0,0
"91_38",65,2,0,0,2
"40_80",63,0,0,2,2
"77_40",65,1,0,0,1
"47_67",65,0,0,0,0
"77_3",65,0,0,0,0
"62_15",65,2,0,0,2
"40_44",65,2,0,0,2
"78_23",65,0,0,0,0
"50_77",65,1,0,0,1
"66_24",65,1,0,0,1
"20_60",65,0,0,0,0
"66_41",65,0,0,0,0
"77_39",65,1,0,0,1
"40_80",65,1,0,0,1
"79_42",65,2,0,0,2
"45_2",65,2,0,0,2
"43_41",64,1,0,1,2
"51_60",65,1,0,0,1
"32_64",65,0,0,0,0
"44_65",65,0,0,0,0
"65_46",65,0,0,0,0
"36_49",65,0,0,0,0
"18_53",65,0,1,0,1
"91_4",65,0,0,0,0
"33_21",65,1,0,0,1
"40_43",65,1,0,0,1
"62_44",65,1,0,0,1
"36_40",65,1,0,0,1
"35_16",65,0,0,0,0
"16_20",65,0,0,0,0
"31_53",65,0,0,0,0
"77_77",65,2,0,0,2
"43_43",65,1,0,0,1
"69_39",65,0,1,0,1
"6_16",65,0,0,0,0
"17_30",65,0,0,0,0
"54_53",65,1,0,0,1
"40_4",65,2,0,0,2
"43_33",65,1,0,0,1
"50_34",65,0,0,0,0
"77_40",65,0,0,0,0
"32_39",65,1,0,0,1
"79_53",65,0,0,0,0
"16_80",65,2,0,0,2
"45_44",65,1,0,0,1
"44_77",65,0,0,0,0
"41_79",65,0,0,0,0
"40_65",65,2,0,0,2
"90_21",65,2,0,0,2
"39_55",65,0,0,0,0
"52_89",65,2,0,0,2
"14_15",65,1,0,0,1
"53_40",65,2,0,0,2
"43_3",65,2,0,0,2
"87_40",65,2,0,0,2
"16_3",65,0,0,0,0
"50_59",65,0,0,0,0
"53_44",65,1,0,0,1
"23_78",65,0,1,0,1
"77_36",65,0,0,0,0
"80_55",65,1,0,0,1
"41_44",65,1,0,0,1
"64_47",65,0,0,0,0
"57_60",65,1,0,0,1
"43_46",65,2,0,0,2
"67_52",65,0,0,0,0
"67_31",65,0,0,0,0
"44_4",65,1,0,0,1
"21_23",65,1,0,0,1
"33_48",65,0,1,0,1
"65_32",65,2,0,0,2
"14_71",65,0,0,0,0
"32_66",65,0,0,0,0
"23_19",65,1,0,0,1
"41_34",65,2,0,0,2
"46_48",65,0,0,0,0
"16_52",65,0,0,0,0
"4_38",65,0,0,0,0
"24_79",65,0,0,0,0
"7_79",65,0,0,0,0
"52_77",65,1,0,0,1
"37_43",65,0,0,0,0
"43_60",65,0,0,0,0
"77_3",65,1,0,0,1
"78_50",65,1,0,0,1
"40_26",65,1,0,0,1
"42_36",65,0,0,0,0
"90_34",65,2,0,0,2
"22_83",65,2,0,0,2
"91_43",65,1,0,0,1
"59_44",65,0,0,0,0
"39_4",65,0,0,0,0
"59_47",65,2,0,0,2
"81_56",65,0,0,0,0
"42_24",65,0,0,0,0
"31_1",65,2,0,0,2
"24_59",65,1,0,0,1
"40_67",65,0,0,0,0
"43_56",65,1,0,0,1
"50_65",65,1,1,0,2
"16_43",65,1,0,0,1
"65_44",65,0,0,0,0
"45_44",65,0,0,0,0
"46_37",65,0,0,0,0
"88_34",64,0,0,1,1
"51_44",65,1,0,0,1
"78_24",65,0,0,0,0
"79_41",65,1,0,0,1
"26_30",65,2,0,0,2
"60_77",65,0,0,0,0
"19_41",65,2,0,0,2
"40_38",65,0,0,0,0
"6_59",65,2,0,0,2
"65_51",65,1,0,0,1
"46_61",65,1,0,0,1
"46_63",64,0,0,1,1
"23_17",65,0,0,0,0
"78_57",65,0,1,0,1
"87_66",65,2,0,0,2
"90_64",65,0,0,0,0
"52_25",65,0,0,0,0
"2_45",65,0,0,0,0
"54_90",65,2,0,0,2
"66_58",65,0,0,0,0
"59_42",65,1,1,0,2
"24_42",65,1,0,0,1
"55_63",65,0,0,0,0
"48_50",65,0,0,0,0
"17_52",65,0,0,0,0
"53_41",64,0,0,1,1
"59_79",65,1,0,0,1
"24_42",64,1,0,1,2
"45_40",65,2,0,0,2
"40_63",65,0,0,0,0
"16_50",65,1,0,0,1
"39_88",65,0,0,0,0
"91_91",65,1,0,0,1
"66_4",65,0,0,0,0
"37_34",65,0,0,0,0
"34_41",65,2,0,0,2
"24_23",65,1,0,0,1
"34_66",65,2,0,0,2
"35_41",65,1,0,0,1
"79_5",65,0,0,0,0
"33_41",65,0,0,0,0
"79_68",65,0,1,0,1
"37_16",65,2,0,0,2
"78_40",65,2,0,0,2
"67_66",65,0,0,0,0
"90_76",65,0,0,0,0
"44_63",65,1,0,0,1
"20_71",65,0,0,0,0
"40_38",65,1,0,0,1
"41_59",65,0,0,0,0
"44_57",65,1,0,0,1
"24_64",65,0,0,0,0
"60_59",65,0,0,0,0
"80_44",65,0,0,0,0
"24_54",65,0,0,0,0
"65_77",65,0,0,0,0
"17_83",66,0,1,0,1
"78_66",65,1,1,0,2
"20_21",65,0,0,0,0
"1_4",65,1,0,0,1
"16_50",65,0,0,0,0
"39_82",65,1,1,0,2
"53_16",65,2,0,0,2
"51_14",65,0,0,0,0
"46_90",65,0,0,0,0
"79_63",65,2,0,0,2
"65_32",65,2,0,0,2
"24_16",65,0,0,0,0
"24_42",65,1,0,0,1
"63_46",63,0,0,2,2
"20_41",65,0,0,0,0
"56_65",65,2,0,0,2
"62_40",65,1,0,0,1
"79_40",65,1,0,0,1
"79_91",65,0,0,0,0
"43_83",65,1,0,0,1
"42_88",65,1,0,0,1
"43_41",65,1,0,0,1
"44_36",65,0,0,0,0
"43_50",65,0,0,0,0
"24_44",65,0,0,0,0
"59_42",65,1,1,0,2
"2_40",65,1,0,0,1
"40_38",65,1,0,0,1
"87_44",65,1,0,0,1
"42_21",65,0,0,0,0
"24_59",65,1,0,0,1
"51_51",65,1,0,0,1
"24_40",65,1,0,0,1
"63_17",65,1,0,0,1
"46_40",65,0,0,0,0
"28_16",65,0,0,0,0
"77_43",65,0,0,0,0
"43_79",65,1,0,0,1
"41_36",65,0,0,0,0
"48_40",65,1,0,0,1
"79_23",65,0,0,0,0
"34_54",65,0,0,0,0
"40_91",65,2,0,0,2
"52_77",65,2,0,0,2
"40_51",65,2,0,0,2
"43_79",65,1,0,0,1
"48_14",65,1,0,0,1
"22_51",65,0,0,0,0
"42_59",65,0,0,0,0
"81_3",65,0,1,0,1
"6_47",65,0,0,0,0
"90_90",65,0,0,0,0
"46_53",65,1,0,0,1
"32_42",65,0,0,0,0
"43_76",64,0,0,1,1
"34_77",64,1,0,1,2
"52_65",65,0,0,0,0
"34_39",65,1,0,0,1
"31_67",65,0,0,0,0
"77_44",65,1,0,0,1
"47_71",65,1,0,0,1
"37_3",65,0,0,0,0
"77_40",65,1,0,0,1
"17_38",65,2,0,0,2
"2_90",65,0,0,0,0
"1_4",65,0,0,0,0
"77_85",65,2,0,0,2
"37_75",65,0,0,0,0
"36_31",65,0,0,0,0
"59_24",65,0,0,0,0
"54_89",65,2,0,0,2
"23_63",65,0,0,0,0
"51_59",65,1,0,0,1
"1_42",65,1,0,0,1
"37_63",65,2,0,0,2
"46_16",65,0,1,0,1
"62_30",65,0,1,0,1
"3_40",65,1,0,0,1
"51_43",65,1,0,0,1
"1_78",65,2,0,0,2
"34_41",65,2,0,0,2
"53_38",65,1,0,0,1
"66_41",65,1,1,0,2
"65_6",65,0,0,0,0
"52_58",65,0,0,0,0
"16_72",65,0,0,0,0
"37_57",65,0,0,0,0
"40_77",65,2,0,0,2
"55_47",65,0,0,0,0
"52_52",65,1,0,0,1
"43_3",65,0,0,0,0
"32_24",65,0,0,0,0
"44_50",65,0,0,0,0
"78_40",65,2,0,0,2
"46_38",65,0,0,0,0
"67_76",65,1,0,0,1
"44_46",65,0,0,0,0
"34_88",65,1,0,0,1
"79_56",65,1,0,0,1
"67_43",65,0,0,0,0
"44_63",65,0,0,0,0
"45_77",65,0,1,0,1
"65_88",65,1,0,0,1
"59_63",65,0,0,0,0
"45_37",65,0,0,0,0
"34_66",65,1,0,0,1
"53_65",65,0,0,0,0
"33_37",65,0,0,0,0
"41_62",65,0,0,0,0
"23_37",65,2,0,0,2
"66_53",65,1,0,0,1
"44_23",65,0,0,0,0
"17_89",65,1,0,0,1
"32_37",65,1,0,0,1
"44_16",65,2,0,0,2
"79_16",65,1,0,0,1
"35_20",65,1,0,0,1
"52_38",65,0,0,0,0
"61_79",65,0,0,0,0
"90_3",65,0,0,0,0
"53_33",65,2,0,0,2
"33_40",65,1,0,0,1
"44_61",65,1,0,0,1
"43_81",65,1,0,0,1
"79_6",65,0,0,0,0
"66_77",65,1,0,0,1
"64_41",65,2,0,0,2
"23_22",65,0,0,0,0
"59_44",65,2,0,0,2
"46_61",65,0,1,0,1
"31_40",65,2,0,0,2
"44_8",65,0,1,0,1
"79_64",65,1,0,0,1
"16_39",65,0,0,0,0
"45_41",65,1,0,0,1
"7_40",65,2,0,0,2
"41_45",65,0,0,0,0
"79_1",65,1,0,0,1
"22_31",65,2,0,0,2
"4_48",65,0,0,0,0
"43_41",65,1,0,0,1
"79_40",65,1,0,0,1
"91_63",65,0,0,0,0
"9_4",65,0,0,0,0
"71_55",65,1,0,0,1
"50_51",65,1,0,0,1
"77_47",64,0,0,1,1
"42_78",65,0,0,0,0
"79_4",65,1,0,0,1
"34_43",65,2,0,0,2
"10_68",65,1,1,0,2
"62_40",65,1,0,0,1
"9_8",65,1,0,0,1
"43_66",65,0,1,0,1
"89_36",65,1,0,0,1
"52_77",65,0,0,0,0
"43_77",65,0,0,0,0
"34_41",65,1,0,0,1
"16_63",65,1,0,0,1
"39_52",65,1,0,0,1
"40_16",65,0,0,0,0
"40_41",65,1,0,0,1
"56_37",65,0,0,0,0
"37_77",65,2,0,0,2
"81_43",65,2,0,0,2
"21_77",65,2,0,0,2
"54_62",65,2,0,0,2
"60_74",65,0,0,0,0
"57_66",65,1,0,0,1
"24_20",65,0,0,0,0
"43_50",65,0,1,0,1
"59_63",65,0,0,0,0
"16_77",65,0,0,0,0
"43_76",65,0,0,0,0
"57_52",65,0,0,0,0
"77_16",65,0,0,0,0
"88_46",65,0,1,0,1
"60_74",65,0,0,0,0
"20_58",65,0,0,0,0
"44_41",65,0,0,0,0
"32_91",65,2,0,0,2
"74_83",65,2,0,0,2
"21_84",65,1,0,0,1
"42_70",65,0,1,0,1
"77_44",65,0,0,0,0
"60_51",65,0,0,0,0
"23_17",65,1,0,0,1
"23_39",65,0,0,0,0
"69_32",65,0,0,0,0
"43_41",65,1,0,0,1
"33_55",65,2,0,0,2
"21_44",65,0,0,0,0
"65_51",65,0,0,0,0
"37_39",65,1,1,0,2
"40_45",65,2,0,0,2
"63_43",65,0,0,0,0
"66_41",65,1,0,0,1
"78_43",65,2,0,0,2
"59_79",65,1,0,0,1
"50_40",65,2,0,0,2
"23_43",65,0,1,0,1
"79_23",65,1,0,0,1
"38_54",65,1,0,0,1
"23_90",65,0,0,0,0
"7_41",65,1,0,0,1
"63_67",65,0,0,0,0
"43_3",65,1,0,0,1
"43_3",65,1,0,0,1
"40_51",65,1,0,0,1
"49_4",65,0,0,0,0
"52_64",65,0,0,0,0
"40_2",65,1,0,0,1
"62_43",65,2,0,0,2
"65_87",65,2,0,0,2
"65_44",65,0,0,0,0
"20_90",65,1,0,0,1
"60_37",65,0,0,0,0
"55_51",65,1,0,0,1
"89_8",64,0,0,1,1
"34_40",65,1,0,0,1
"66_20",65,0,0,0,0
"42_49",65,1,0,0,1
"6_24",65,0,0,0,0
"17_74",65,1,0,0,1
"78_45",65,1,0,0,1
"35_53",65,0,0,0,0
"60_58",65,0,0,0,0
"51_33",65,0,0,0,0
"44_44",65,2,0,0,2
"21_21",65,0,0,0,0
"44_51",65,0,0,0,0
"23_69",65,1,1,0,2
"81_50",65,0,0,0,0
"24_58",65,0,0,0,0
"45_3",65,0,0,0,0
"61_7",65,0,0,0,0
"22_74",65,0,1,0,1
"21_91",65,1,0,0,1
"67_59",65,0,0,0,0
"78_40",65,1,0,0,1
"79_36",65,0,0,0,0
"44_39",65,0,0,0,0
"53_24",65,0,0,0,0
"39_79",65,1,0,0,1
"77_23",65,1,0,0,1
"24_19",65,0,0,0,0
"43_14",65,2,0,0,2
"40_43",63,0,0,2,2
"39_77",65,0,0,0,0
"40_45",65,1,0,0,1
"22_65",65,0,0,0,0
"25_83",66,0,1,0,1
"40_80",65,1,0,0,1
"67_60",65,0,0,0,0
"29_55",65,2,0,0,2
"50_77",65,0,0,0,0
"50_63",65,2,0,0,2
"42_17",65,0,0,0,0
"60_45",65,0,0,0,0
"16_78",65,2,0,0,2
