"hit","align.length","mismatch","indel","unalign.length","total.miss"
"6_67",65,0,0,0,0
"63_40",65,2,0,0,2
"10_69",65,0,0,0,0
"11_2",65,2,0,0,2
"11_90",65,0,0,0,0
"83_46",65,1,0,0,1
"55_75",65,1,0,0,1
"33_46",65,1,0,0,1
"33_50",65,0,0,0,0
"69_88",65,1,0,0,1
"34_10",65,1,0,0,1
"6_88",65,0,0,0,0
"65_89",65,2,0,0,2
"39_65",65,0,0,0,0
"35_25",65,2,0,0,2
"91_65",65,0,0,0,0
"26_4",65,0,0,0,0
"51_69",65,1,0,0,1
"87_61",65,0,0,0,0
"50_26",65,1,0,0,1
"79_64",65,0,0,0,0
"55_49",65,1,0,0,1
"67_91",65,1,0,0,1
"51_34",65,0,0,0,0
"55_15",65,1,0,0,1
"41_2",65,0,0,0,0
"67_22",65,0,0,0,0
"45_34",65,0,0,0,0
"84_64",65,1,0,0,1
"83_17",65,0,0,0,0
"21_40",65,0,0,0,0
"42_55",65,0,0,0,0
"26_32",65,0,1,0,1
"8_77",65,0,0,0,0
"1_58",65,0,0,0,0
"67_80",65,0,0,0,0
"75_90",65,0,0,0,0
"60_24",65,0,0,0,0
"65_55",65,0,0,0,0
"66_4",65,0,0,0,0
"48_83",65,0,0,0,0
"34_74",65,0,0,0,0
"84_42",64,0,0,1,1
"19_63",63,0,0,2,2
"19_25",65,1,0,0,1
"11_58",65,1,0,0,1
"75_17",65,0,0,0,0
"75_45",65,0,0,0,0
"40_36",65,1,0,0,1
"83_62",65,0,0,0,0
"5_90",65,0,0,0,0
"70_3",65,0,0,0,0
"11_60",65,0,0,0,0
"83_55",65,0,0,0,0
"91_34",63,0,0,2,2
"6_78",65,1,0,0,1
"46_1",64,1,0,1,2
"72_1",65,0,0,0,0
"48_43",65,1,0,0,1
"74_63",65,0,0,0,0
"83_90",65,0,1,0,1
"10_64",65,2,0,0,2
"50_77",65,1,0,0,1
"70_3",65,1,0,0,1
"91_8",65,0,0,0,0
"29_91",65,0,0,0,0
"10_50",65,1,0,0,1
"55_33",65,0,0,0,0
"33_87",65,2,0,0,2
"37_60",65,0,0,0,0
"68_50",65,2,0,0,2
"73_35",65,1,0,0,1
"10_1",65,0,0,0,0
"33_69",65,1,1,0,2
"34_45",65,1,0,0,1
"90_63",65,0,0,0,0
"64_12",65,1,0,0,1
"52_77",65,0,0,0,0
"24_11",65,0,0,0,0
"8_80",65,0,0,0,0
"51_90",65,0,0,0,0
"67_3",65,0,0,0,0
"54_80",65,1,0,0,1
"22_6",65,1,1,0,2
"56_89",65,1,0,0,1
"17_2",65,0,0,0,0
"80_44",65,0,0,0,0
"23_81",65,0,0,0,0
"6_19",65,0,0,0,0
"8_80",65,0,0,0,0
"32_3",65,0,0,0,0
"45_56",65,0,0,0,0
"45_33",65,0,0,0,0
"24_70",65,1,0,0,1
"90_62",65,2,0,0,2
"19_8",65,0,0,0,0
"62_60",65,1,0,0,1
"36_66",65,0,0,0,0
"80_19",65,0,0,0,0
"32_74",64,0,0,1,1
"84_55",65,0,0,0,0
"69_18",65,0,0,0,0
"41_49",65,0,0,0,0
"87_61",65,2,0,0,2
"63_83",65,0,0,0,0
"17_71",65,1,0,0,1
"56_84",65,1,0,0,1
"59_77",65,0,0,0,0
"4_10",65,0,0,0,0
"81_62",65,0,0,0,0
"9_81",65,0,0,0,0
"53_70",65,0,0,0,0
"62_12",65,0,0,0,0
"20_21",63,0,0,2,2
"15_33",65,1,0,0,1
"76_23",65,0,0,0,0
"28_81",65,0,0,0,0
"77_88",65,0,0,0,0
"6_65",65,0,0,0,0
"26_32",65,0,0,0,0
"45_10",65,1,0,0,1
"88_4",65,0,0,0,0
"71_32",65,2,0,0,2
"16_56",65,0,0,0,0
"84_53",65,0,0,0,0
"6_90",65,0,0,0,0
"82_65",65,0,0,0,0
"67_67",65,0,0,0,0
"79_34",65,1,0,0,1
"21_85",65,1,0,0,1
"31_82",65,0,0,0,0
"57_86",65,0,0,0,0
"37_79",65,0,1,0,1
"53_12",65,1,0,0,1
"72_52",65,0,0,0,0
"90_80",65,1,0,0,1
"32_48",65,1,1,0,2
"65_19",65,0,0,0,0
"11_55",65,0,0,0,0
"86_33",65,2,0,0,2
"73_82",65,2,0,0,2
"67_69",65,1,0,0,1
"39_81",65,1,0,0,1
"88_77",65,0,0,0,0
"68_39",65,0,0,0,0
"45_35",65,0,1,0,1
"38_28",65,0,0,0,0
"80_79",65,1,0,0,1
"56_53",65,0,0,0,0
"60_89",65,0,1,0,1
"89_28",65,1,0,0,1
"47_55",65,0,0,0,0
"16_42",65,0,0,0,0
"10_17",65,0,1,0,1
"19_83",65,0,0,0,0
"54_59",65,1,0,0,1
"56_31",65,0,1,0,1
"37_41",65,0,0,0,0
"20_36",65,0,0,0,0
"77_88",65,1,0,0,1
"60_55",65,2,0,0,2
"84_46",65,0,0,0,0
"49_43",65,1,0,0,1
"38_79",65,1,0,0,1
"57_78",65,0,0,0,0
"82_17",65,0,0,0,0
"74_89",65,1,0,0,1
"55_28",65,0,0,0,0
"35_41",65,2,0,0,2
"7_5",65,0,0,0,0
"81_59",65,1,0,0,1
"76_65",65,1,0,0,1
"17_16",65,1,0,0,1
"21_60",65,2,0,0,2
"65_60",65,0,0,0,0
"71_35",65,1,0,0,1
"27_83",65,0,0,0,0
"75_78",65,0,0,0,0
"66_26",65,1,0,0,1
"62_4",65,0,0,0,0
"6_8",65,0,0,0,0
"55_56",65,1,0,0,1
"60_66",65,0,0,0,0
"43_65",65,1,0,0,1
"61_47",64,0,0,1,1
"73_82",65,0,0,0,0
"56_88",65,2,0,0,2
"51_53",65,0,0,0,0
"90_42",65,1,0,0,1
"24_88",65,1,0,0,1
"91_82",65,0,0,0,0
"2_79",65,1,1,0,2
"6_88",65,2,0,0,2
"10_29",65,0,0,0,0
"24_30",65,0,0,0,0
"70_55",65,0,0,0,0
"80_62",65,0,0,0,0
"59_71",65,0,0,0,0
"12_46",65,0,0,0,0
"45_87",65,1,0,0,1
"74_44",64,0,0,1,1
"40_59",65,1,0,0,1
"89_48",66,0,1,0,1
"34_12",65,0,0,0,0
"24_5",65,0,0,0,0
"7_19",65,0,0,0,0
"16_53",65,0,0,0,0
"59_68",65,0,0,0,0
"37_81",65,2,0,0,2
"4_60",65,1,0,0,1
"84_1",65,0,0,0,0
"55_52",65,2,0,0,2
"53_63",65,0,0,0,0
"34_33",65,0,0,0,0
"77_3",65,0,1,0,1
"24_11",65,0,0,0,0
"71_61",65,2,0,0,2
"10_31",65,1,0,0,1
"33_78",65,0,0,0,0
"7_78",65,0,0,0,0
"62_55",65,0,0,0,0
"72_70",65,0,0,0,0
"57_25",65,1,0,0,1
"53_12",65,1,0,0,1
"9_65",65,0,0,0,0
"48_51",65,2,0,0,2
"48_17",65,1,0,0,1
"82_35",65,2,0,0,2
"38_17",65,0,0,0,0
"16_75",65,0,0,0,0
"22_25",65,0,0,0,0
"86_33",65,1,0,0,1
"64_58",65,0,0,0,0
"28_20",65,0,0,0,0
"15_7",65,0,0,0,0
"30_79",65,0,0,0,0
"55_46",65,0,0,0,0
"84_44",65,0,0,0,0
"22_64",65,0,0,0,0
"89_6",65,1,0,0,1
"71_68",65,0,0,0,0
"10_62",65,1,0,0,1
"11_26",65,0,0,0,0
"24_37",65,0,0,0,0
"64_55",65,0,0,0,0
"25_79",65,0,0,0,0
"80_63",65,1,0,0,1
"84_73",65,2,0,0,2
"81_53",65,0,1,0,1
"77_8",65,0,0,0,0
"78_40",65,0,0,0,0
"9_33",65,0,0,0,0
"30_22",65,0,0,0,0
"18_76",65,1,0,0,1
"12_10",65,1,0,0,1
"16_19",65,1,1,0,2
"63_58",65,0,0,0,0
"20_52",65,0,0,0,0
"70_55",65,0,0,0,0
"88_1",65,0,0,0,0
"91_12",65,0,1,0,1
"41_24",65,0,0,0,0
"19_71",65,0,0,0,0
"59_14",65,0,0,0,0
"71_42",65,0,0,0,0
"53_15",65,1,0,0,1
"33_21",63,0,0,2,2
"74_14",65,2,0,0,2
"84_81",65,0,0,0,0
"37_8",65,0,0,0,0
"76_43",65,2,0,0,2
"76_8",65,0,1,0,1
"1_38",65,1,0,0,1
"19_56",65,0,0,0,0
"55_78",65,0,0,0,0
"80_89",65,1,0,0,1
"40_14",65,0,0,0,0
"46_6",63,0,0,2,2
"64_44",65,0,0,0,0
"16_80",65,2,0,0,2
"39_8",65,0,0,0,0
"28_85",65,0,0,0,0
"68_6",65,0,0,0,0
"90_84",65,0,0,0,0
"42_35",65,1,0,0,1
"81_73",65,2,0,0,2
"34_75",65,2,0,0,2
"79_12",65,0,0,0,0
"26_40",65,0,0,0,0
"32_84",65,1,0,0,1
"27_89",65,2,0,0,2
"32_18",65,0,0,0,0
"23_30",65,1,0,0,1
"4_76",65,0,0,0,0
"78_46",63,0,0,2,2
"79_42",65,1,0,0,1
"10_15",65,0,1,0,1
"76_73",65,1,0,0,1
"78_15",65,0,0,0,0
"43_27",65,2,0,0,2
"41_88",65,1,0,0,1
"68_45",65,0,1,0,1
"71_69",65,2,0,0,2
"64_72",65,0,0,0,0
"87_41",65,2,0,0,2
"16_88",65,0,0,0,0
"66_9",65,2,0,0,2
"47_91",65,0,0,0,0
"46_44",65,1,0,0,1
"37_88",65,1,0,0,1
"52_50",65,1,0,0,1
"64_77",65,1,0,0,1
"10_40",65,1,0,0,1
"32_47",65,0,0,0,0
"77_19",65,0,0,0,0
"54_66",65,0,0,0,0
"17_32",65,1,0,0,1
"15_10",65,0,0,0,0
"51_60",65,0,0,0,0
"90_44",65,0,0,0,0
"79_68",65,1,0,0,1
"28_3",65,0,1,0,1
"75_85",65,0,0,0,0
"56_79",65,0,0,0,0
"44_90",65,0,0,0,0
"26_78",65,0,0,0,0
"49_43",65,2,0,0,2
"85_37",65,0,0,0,0
"35_5",65,2,0,0,2
"45_33",65,2,0,0,2
"59_5",65,1,0,0,1
"27_67",65,0,0,0,0
"23_85",65,1,0,0,1
"8_76",65,0,0,0,0
"91_88",65,1,0,0,1
"91_22",65,0,0,0,0
"72_47",65,0,0,0,0
"67_83",65,0,0,0,0
"16_76",65,0,1,0,1
"68_85",65,0,0,0,0
"19_7",65,0,0,0,0
"39_39",65,0,0,0,0
"26_33",65,2,0,0,2
"88_39",65,1,0,0,1
"15_34",65,1,0,0,1
"60_66",65,0,0,0,0
"16_39",65,0,0,0,0
"51_43",65,1,0,0,1
"50_61",65,1,0,0,1
"37_14",65,0,0,0,0
"78_56",65,1,0,0,1
"32_54",65,1,0,0,1
"79_85",65,0,0,0,0
"48_12",65,2,0,0,2
"70_26",65,0,0,0,0
"12_8",65,1,0,0,1
"57_7",65,0,0,0,0
"38_24",65,0,0,0,0
"41_66",65,2,0,0,2
"86_68",65,2,0,0,2
"73_63",65,0,0,0,0
"51_37",65,0,0,0,0
"18_40",65,1,1,0,2
"69_6",65,0,0,0,0
"82_74",65,0,0,0,0
"79_38",65,1,0,0,1
"39_18",65,0,0,0,0
"9_79",63,0,0,2,2
"51_52",65,0,0,0,0
"5_4",65,1,0,0,1
"36_71",65,0,0,0,0
"24_63",65,0,0,0,0
"54_54",65,1,0,0,1
"11_85",65,0,0,0,0
"54_83",65,0,0,0,0
"77_82",65,2,0,0,2
"56_33",65,0,0,0,0
"49_80",65,0,0,0,0
"43_64",65,0,0,0,0
"56_46",65,0,0,0,0
"52_78",65,1,0,0,1
"29_71",65,0,0,0,0
"2_83",65,2,0,0,2
"91_36",65,0,0,0,0
"53_55",65,0,1,0,1
"53_19",65,0,0,0,0
"51_49",65,0,0,0,0
"77_6",64,0,0,1,1
"17_55",65,0,0,0,0
"9_31",65,1,0,0,1
"28_85",65,0,0,0,0
"67_10",63,0,0,2,2
"20_17",65,0,0,0,0
"7_35",65,2,0,0,2
"17_57",65,0,0,0,0
"84_85",65,0,0,0,0
"84_71",65,0,0,0,0
"22_56",65,0,0,0,0
"77_4",65,1,0,0,1
"60_36",65,0,0,0,0
"31_76",65,0,0,0,0
"39_71",65,1,0,0,1
"81_39",65,2,0,0,2
"45_12",65,1,0,0,1
"52_36",65,0,0,0,0
"14_37",65,0,0,0,0
"60_67",65,0,0,0,0
"45_47",65,0,0,0,0
"27_18",65,0,0,0,0
"24_15",65,0,0,0,0
"89_53",65,0,0,0,0
"62_70",65,0,0,0,0
"18_87",65,2,0,0,2
"14_66",65,0,0,0,0
"76_76",65,0,0,0,0
"78_46",65,2,0,0,2
"7_73",65,2,0,0,2
"19_78",65,0,0,0,0
"15_90",65,1,0,0,1
"5_40",65,2,0,0,2
"73_44",65,0,0,0,0
"21_64",65,1,0,0,1
"5_65",65,2,0,0,2
"17_10",65,0,0,0,0
"77_89",65,0,0,0,0
"10_35",65,0,0,0,0
"7_51",65,0,0,0,0
"29_38",65,1,0,0,1
"59_17",65,1,0,0,1
"80_28",65,0,0,0,0
"79_32",65,0,0,0,0
"72_3",65,0,1,0,1
"5_89",65,0,1,0,1
"37_26",65,0,0,0,0
"77_16",65,0,0,0,0
"12_15",65,1,0,0,1
"70_17",65,1,0,0,1
"6_64",65,0,0,0,0
"19_8",65,0,0,0,0
"24_66",65,0,0,0,0
"63_56",65,0,0,0,0
"42_78",65,0,0,0,0
"22_50",65,0,0,0,0
"87_78",65,0,0,0,0
"67_20",65,0,0,0,0
"41_37",65,0,0,0,0
"48_83",65,0,0,0,0
"77_65",64,1,0,1,2
"48_87",65,1,0,0,1
"65_51",65,2,0,0,2
"59_35",65,0,0,0,0
"46_83",65,0,0,0,0
"32_42",65,1,0,0,1
"21_41",65,0,0,0,0
"39_69",65,1,0,0,1
"78_2",65,0,0,0,0
"55_8",65,0,0,0,0
"78_32",65,0,0,0,0
"5_38",65,0,1,0,1
"12_70",65,0,0,0,0
"60_5",65,0,0,0,0
"69_56",65,0,0,0,0
"23_44",65,0,0,0,0
"50_61",65,1,0,0,1
"25_89",65,2,0,0,2
"37_32",65,1,0,0,1
"91_37",65,0,0,0,0
"64_59",65,0,0,0,0
"11_9",65,0,0,0,0
"80_53",65,0,0,0,0
"83_39",65,0,0,0,0
"59_55",65,0,0,0,0
"77_34",66,1,1,0,2
"43_47",65,0,0,0,0
"87_84",65,1,0,0,1
"15_82",65,1,0,0,1
"15_3",65,0,0,0,0
"48_59",65,0,0,0,0
"22_59",65,0,0,0,0
"62_15",65,1,0,0,1
"54_38",65,0,0,0,0
"76_83",65,0,0,0,0
"25_78",65,0,0,0,0
"88_76",65,0,0,0,0
"23_77",65,0,0,0,0
"48_55",65,0,0,0,0
"53_66",65,0,0,0,0
"40_12",65,0,0,0,0
"76_64",65,1,0,0,1
"53_47",65,0,0,0,0
"57_3",65,1,0,0,1
"90_7",65,0,0,0,0
"69_89",65,2,0,0,2
"50_24",65,1,0,0,1
"39_77",65,0,2,0,2
"63_32",65,0,0,0,0
"76_78",65,0,0,0,0
"39_48",65,0,0,0,0
"47_80",65,0,0,0,0
"63_52",65,0,0,0,0
"40_14",65,1,0,0,1
"2_59",65,0,0,0,0
"90_80",65,0,0,0,0
"61_17",65,0,0,0,0
"2_69",65,0,0,0,0
"82_48",65,0,0,0,0
"23_85",65,0,0,0,0
"59_81",65,0,0,0,0
"63_45",65,0,0,0,0
"73_57",65,0,0,0,0
"18_71",65,0,0,0,0
"42_12",65,0,0,0,0
"73_82",65,0,0,0,0
"41_88",65,0,0,0,0
"15_41",65,0,0,0,0
"10_51",65,2,0,0,2
"2_3",65,0,0,0,0
"72_63",65,0,0,0,0
"37_18",65,1,0,0,1
"14_91",65,0,0,0,0
"77_85",65,1,1,0,2
"81_34",65,0,0,0,0
"17_35",65,1,0,0,1
"33_31",65,0,0,0,0
"39_78",65,0,0,0,0
"31_52",65,1,0,0,1
"88_14",65,0,0,0,0
"67_44",65,0,0,0,0
"85_18",65,0,0,0,0
"23_17",65,0,0,0,0
"79_28",65,0,0,0,0
"64_37",65,0,0,0,0
"8_65",65,0,0,0,0
"65_62",65,0,0,0,0
"59_84",65,1,0,0,1
"83_65",65,0,0,0,0
"39_39",65,0,0,0,0
"42_88",65,0,0,0,0
"18_6",65,0,0,0,0
"84_46",65,0,0,0,0
"10_47",65,0,0,0,0
"80_65",65,0,0,0,0
"28_46",65,0,0,0,0
"65_20",65,0,0,0,0
"70_16",65,0,0,0,0
"62_48",65,0,0,0,0
"80_61",65,0,0,0,0
"81_90",65,0,0,0,0
"35_70",65,1,0,0,1
"22_60",65,0,0,0,0
"69_66",65,0,0,0,0
"25_49",65,0,0,0,0
"17_91",65,0,0,0,0
"79_88",65,0,0,0,0
"60_62",65,2,0,0,2
"32_3",65,0,0,0,0
"36_81",65,0,0,0,0
"33_15",65,0,0,0,0
"6_34",65,1,0,0,1
"41_43",65,1,0,0,1
"39_4",65,0,0,0,0
"70_86",65,0,0,0,0
"20_49",65,0,0,0,0
"4_1",65,0,0,0,0
"15_60",65,0,0,0,0
"24_84",65,1,1,0,2
"76_12",65,0,0,0,0
"50_90",65,1,0,0,1
"20_45",65,0,0,0,0
"24_5",65,0,1,0,1
"51_90",65,0,0,0,0
"41_42",65,0,0,0,0
"27_50",65,1,0,0,1
"74_49",65,0,0,0,0
"57_55",65,0,0,0,0
"59_15",65,0,0,0,0
"6_12",65,1,0,0,1
"53_34",65,0,0,0,0
"32_76",65,0,0,0,0
"51_4",65,2,0,0,2
"81_57",65,0,0,0,0
"59_10",65,0,0,0,0
"74_68",65,0,0,0,0
"23_82",65,0,0,0,0
"65_52",65,0,0,0,0
"28_90",65,1,0,0,1
"43_43",65,1,0,0,1
"21_10",65,0,0,0,0
"42_59",65,0,0,0,0
"72_36",65,0,0,0,0
"90_79",65,0,0,0,0
"90_30",65,2,0,0,2
"82_73",65,0,0,0,0
"49_65",65,0,0,0,0
"44_10",65,0,0,0,0
"63_84",65,2,0,0,2
"87_17",65,0,0,0,0
"11_33",65,0,0,0,0
"47_29",65,2,0,0,2
"8_51",65,0,0,0,0
"74_79",65,0,0,0,0
"60_8",65,0,0,0,0
"65_87",65,0,0,0,0
"39_11",65,0,0,0,0
"67_45",65,0,0,0,0
"57_84",65,0,0,0,0
"53_77",65,2,0,0,2
"57_85",65,1,0,0,1
"69_28",65,0,0,0,0
"73_50",65,0,0,0,0
"66_65",65,2,0,0,2
"53_76",65,0,0,0,0
"50_20",65,1,0,0,1
"70_2",65,2,0,0,2
"14_75",65,2,0,0,2
"79_53",65,0,0,0,0
"62_6",65,0,0,0,0
"32_28",65,0,0,0,0
"24_65",65,2,0,0,2
"64_54",65,0,0,0,0
"48_16",65,0,0,0,0
"50_76",65,0,0,0,0
"65_10",65,0,0,0,0
"69_81",64,0,0,1,1
"57_26",65,1,0,0,1
"1_25",65,1,0,0,1
"90_21",65,0,0,0,0
"14_73",65,1,0,0,1
"52_6",65,0,0,0,0
"60_43",65,1,0,0,1
"91_21",65,1,0,0,1
"32_54",65,1,0,0,1
"14_75",65,0,0,0,0
"29_38",65,2,0,0,2
"20_51",65,0,0,0,0
"14_37",65,0,0,0,0
"6_46",65,0,0,0,0
"45_82",65,2,0,0,2
"70_44",65,0,0,0,0
"12_46",63,0,0,2,2
"1_37",65,0,0,0,0
"69_57",65,1,0,0,1
"71_74",65,0,0,0,0
"88_50",65,2,0,0,2
"72_69",65,2,0,0,2
"85_52",65,0,0,0,0
"30_8",65,0,0,0,0
"85_74",65,0,0,0,0
"29_59",65,0,0,0,0
"69_68",65,0,0,0,0
"25_63",65,0,0,0,0
"64_63",65,0,0,0,0
"76_7",65,0,0,0,0
"65_90",65,0,0,0,0
"14_40",65,0,0,0,0
"66_46",65,0,0,0,0
"64_20",65,0,0,0,0
"18_5",65,1,0,0,1
"45_4",65,2,0,0,2
"79_54",65,0,0,0,0
"56_32",65,1,0,0,1
"15_55",65,0,0,0,0
"45_74",65,0,0,0,0
"33_41",65,0,0,0,0
"90_45",65,0,0,0,0
"34_37",65,1,0,0,1
"91_24",65,0,0,0,0
"59_11",65,0,0,0,0
"80_63",65,1,0,0,1
"21_53",65,0,0,0,0
"62_14",65,0,0,0,0
"68_54",65,2,0,0,2
"16_56",65,1,0,0,1
"23_60",65,0,0,0,0
"9_16",65,0,0,0,0
"8_34",65,0,0,0,0
"84_14",65,1,0,0,1
"44_73",65,2,0,0,2
"46_5",65,0,1,0,1
"18_66",65,0,0,0,0
"91_81",65,0,0,0,0
"37_84",65,0,0,0,0
"48_70",65,0,0,0,0
"64_46",65,0,0,0,0
"85_28",65,0,0,0,0
"24_22",65,0,0,0,0
"52_87",65,0,0,0,0
"8_81",65,0,0,0,0
"11_47",65,1,0,0,1
"31_1",65,0,0,0,0
"85_50",65,0,0,0,0
"28_64",65,0,0,0,0
"35_73",65,1,0,0,1
"79_76",65,0,0,0,0
"20_88",65,0,0,0,0
"84_1",65,1,0,0,1
"45_34",65,0,1,0,1
"82_18",64,1,0,1,2
"24_54",65,0,0,0,0
"59_72",65,1,0,0,1
"76_31",65,0,0,0,0
"80_3",65,1,0,0,1
"87_40",65,0,0,0,0
"18_85",65,0,0,0,0
"82_40",65,1,0,0,1
"10_24",65,0,0,0,0
"65_67",65,0,0,0,0
"50_26",65,1,0,0,1
"59_47",65,0,0,0,0
"18_49",65,0,0,0,0
"38_39",65,0,0,0,0
"37_67",65,0,0,0,0
"18_1",65,0,0,0,0
"47_85",65,0,0,0,0
"90_60",65,0,0,0,0
"19_68",65,0,0,0,0
"40_24",65,1,0,0,1
"62_50",65,0,0,0,0
"59_40",65,0,0,0,0
"56_64",65,0,0,0,0
"8_56",65,0,1,0,1
"60_79",65,0,0,0,0
"42_43",65,1,0,0,1
"47_9",65,1,0,0,1
"68_74",65,0,1,0,1
"89_18",65,1,0,0,1
"59_3",65,0,0,0,0
"29_66",65,0,0,0,0
"70_75",65,2,0,0,2
"62_11",65,0,0,0,0
"89_53",65,0,0,0,0
"63_56",65,1,0,0,1
"64_70",65,0,0,0,0
"77_27",65,0,0,0,0
"71_2",65,1,0,0,1
"42_88",65,1,0,0,1
"22_16",65,2,0,0,2
"1_53",65,0,0,0,0
"14_39",65,0,0,0,0
"24_68",65,1,0,0,1
"34_39",65,0,0,0,0
"17_70",65,0,0,0,0
"48_3",65,0,0,0,0
"63_78",65,2,0,0,2
"21_70",65,0,0,0,0
"62_76",65,1,0,0,1
"32_19",65,1,0,0,1
"8_4",65,0,0,0,0
"68_81",65,0,0,0,0
"1_38",65,1,0,0,1
"16_81",65,0,0,0,0
"5_15",65,0,0,0,0
"49_7",65,0,1,0,1
"70_23",65,0,0,0,0
"44_2",65,0,0,0,0
"46_69",65,2,0,0,2
"10_8",65,1,0,0,1
"74_61",65,0,0,0,0
"22_35",65,1,0,0,1
"70_44",65,1,0,0,1
"51_60",65,0,0,0,0
"47_74",65,0,0,0,0
"37_49",65,1,0,0,1
"53_21",65,0,0,0,0
"24_23",65,2,0,0,2
"91_46",65,0,0,0,0
"22_82",65,1,0,0,1
"59_81",65,0,0,0,0
"18_18",65,2,0,0,2
"78_23",65,0,0,0,0
"12_11",65,1,0,0,1
"69_50",65,1,0,0,1
"29_84",65,0,0,0,0
"24_86",65,0,0,0,0
"79_30",65,0,0,0,0
"34_58",65,0,0,0,0
"50_10",65,0,0,0,0
"56_81",65,1,0,0,1
"1_78",65,0,0,0,0
"39_73",65,1,0,0,1
"90_12",65,0,0,0,0
"74_19",65,0,0,0,0
"49_54",65,2,0,0,2
"90_88",65,0,0,0,0
"1_67",65,2,0,0,2
"69_16",65,1,0,0,1
"54_48",65,0,0,0,0
"47_91",65,0,0,0,0
"16_10",63,0,0,2,2
"22_54",65,0,0,0,0
"53_81",65,0,0,0,0
"39_5",65,0,0,0,0
"79_6",65,0,0,0,0
"15_80",65,0,0,0,0
"47_73",65,1,0,0,1
"62_10",65,1,0,0,1
"69_78",65,1,0,0,1
"33_37",65,0,0,0,0
"79_23",65,0,0,0,0
"76_2",65,0,0,0,0
"30_42",65,0,0,0,0
"30_63",65,0,0,0,0
"8_11",65,0,0,0,0
"76_76",65,0,0,0,0
"48_24",65,1,0,0,1
"14_35",65,2,0,0,2
"78_79",65,0,0,0,0
"19_81",65,0,1,0,1
"51_49",65,0,0,0,0
"56_16",65,0,0,0,0
"24_65",65,0,0,0,0
"18_2",65,0,0,0,0
"59_3",65,0,0,0,0
"91_16",65,1,0,0,1
"46_58",65,2,0,0,2
"61_48",65,1,0,0,1
"17_75",65,0,0,0,0
"49_32",65,1,0,0,1
"75_77",65,0,0,0,0
"28_46",65,1,0,0,1
"80_55",65,0,0,0,0
"34_19",65,0,0,0,0
"51_90",65,1,0,0,1
"73_75",65,0,0,0,0
"17_10",65,0,0,0,0
"17_44",65,0,0,0,0
"73_44",65,1,0,0,1
"26_50",64,0,0,1,1
"12_59",65,0,0,0,0
"90_63",65,0,0,0,0
"91_77",65,0,0,0,0
"17_28",64,0,0,1,1
"49_68",65,0,0,0,0
"48_34",65,0,0,0,0
"12_51",65,2,0,0,2
"2_24",65,1,0,0,1
"79_52",65,1,0,0,1
"49_84",65,1,0,0,1
"76_80",65,1,0,0,1
"90_87",65,1,1,0,2
"1_58",65,0,0,0,0
"8_79",65,0,0,0,0
"78_68",65,0,0,0,0
"32_41",65,1,0,0,1
"65_88",65,1,0,0,1
"60_75",65,0,0,0,0
"88_46",65,0,0,0,0
"61_39",65,0,0,0,0
"91_2",65,1,0,0,1
"55_58",65,0,0,0,0
"84_39",65,0,0,0,0
"28_50",65,0,0,0,0
"85_6",65,0,0,0,0
"12_76",65,0,0,0,0
"53_20",63,0,0,2,2
"48_61",65,1,0,0,1
"29_17",65,0,0,0,0
"45_88",65,0,0,0,0
"23_59",65,0,0,0,0
"5_16",65,0,0,0,0
"50_44",65,0,0,0,0
"22_10",65,0,0,0,0
"56_50",65,0,0,0,0
"83_2",65,1,0,0,1
"85_23",65,0,0,0,0
"11_6",65,0,0,0,0
"84_10",65,1,0,0,1
"78_79",65,0,0,0,0
"12_11",65,0,0,0,0
"53_43",65,1,0,0,1
"15_70",65,2,0,0,2
"9_77",65,0,0,0,0
"31_52",65,0,0,0,0
"25_24",65,1,0,0,1
"82_83",65,0,0,0,0
"38_80",65,1,0,0,1
"16_33",65,2,0,0,2
"19_83",65,1,0,0,1
"2_10",65,0,0,0,0
"27_78",65,0,0,0,0
"34_16",65,0,0,0,0
"59_36",65,1,0,0,1
"90_31",65,0,0,0,0
"90_53",65,0,0,0,0
"23_50",65,0,0,0,0
"23_37",65,0,0,0,0
"56_4",65,2,0,0,2
"17_54",65,0,0,0,0
"11_40",65,0,0,0,0
"87_88",65,0,0,0,0
"42_88",65,0,0,0,0
"53_64",65,0,0,0,0
"75_33",65,1,0,0,1
"74_44",65,0,1,0,1
"76_49",65,0,0,0,0
"6_65",65,0,0,0,0
"69_66",65,0,0,0,0
"6_45",65,0,0,0,0
"78_81",65,1,0,0,1
"9_27",65,1,0,0,1
"46_42",65,0,0,0,0
"11_40",65,0,0,0,0
"64_91",65,0,0,0,0
"44_52",65,2,0,0,2
"10_73",65,0,0,0,0
"57_23",65,0,0,0,0
"47_47",65,0,0,0,0
"25_35",65,1,0,0,1
"14_58",65,2,0,0,2
"85_4",65,2,0,0,2
"25_78",65,0,0,0,0
"38_5",65,1,0,0,1
"90_7",65,0,0,0,0
"79_24",65,0,0,0,0
"91_39",65,0,0,0,0
"88_4",65,1,0,0,1
"61_71",65,0,0,0,0
"77_9",65,0,0,0,0
"22_49",65,0,0,0,0
"62_67",65,0,0,0,0
"88_14",65,0,0,0,0
"17_40",65,2,0,0,2
"64_72",65,0,0,0,0
"76_77",65,0,0,0,0
"43_63",65,1,0,0,1
"26_73",65,0,0,0,0
"53_28",65,0,0,0,0
"45_78",65,0,0,0,0
"28_68",65,0,0,0,0
"44_37",65,0,0,0,0
"38_3",65,0,0,0,0
