"key1","key2","name1","type1","name2","type2","guide","example_d0","example_p12"
24,68,"Dcc-2","negative","Rpa3-1","positive","24_68",34,1
25,68,"Ehmt1-1","experimental","Rpa3-1","positive","25_68",22,0
26,68,"Ehmt1-2","experimental","Rpa3-1","positive","26_68",16,0
27,68,"Ehmt1-3","experimental","Rpa3-1","positive","27_68",14,0
28,68,"Ehmt2-1","experimental","Rpa3-1","positive","28_68",17,0
29,68,"Ehmt2-2","experimental","Rpa3-1","positive","29_68",13,0
30,68,"Ehmt2-3","experimental","Rpa3-1","positive","30_68",6,0
31,68,"Esrrb-1","negative","Rpa3-1","positive","31_68",10,0
32,68,"Esrrb-2","negative","Rpa3-1","positive","32_68",18,0
33,68,"Fev-1","negative","Rpa3-1","positive","33_68",32,0
34,68,"Fev-2","negative","Rpa3-1","positive","34_68",31,1
35,68,"Irx1-1","negative","Rpa3-1","positive","35_68",5,6
36,68,"Irx1-2","negative","Rpa3-1","positive","36_68",13,0
37,68,"Htr2c-1","negative","Rpa3-1","positive","37_68",18,0
38,68,"Htr2c-2","negative","Rpa3-1","positive","38_68",21,0
39,68,"Jarid2-1","experimental","Rpa3-1","positive","39_68",14,0
40,68,"Jarid2-2","experimental","Rpa3-1","positive","40_68",12,0
41,68,"Jarid2-3","experimental","Rpa3-1","positive","41_68",18,0
42,68,"Jmjd6-1","experimental","Rpa3-1","positive","42_68",10,0
43,68,"Jmjd6-2","experimental","Rpa3-1","positive","43_68",28,0
44,68,"Jmjd6-3","experimental","Rpa3-1","positive","44_68",22,0
45,68,"Kdm2a-1","experimental","Rpa3-1","positive","45_68",21,1
46,68,"Kdm2a-2","experimental","Rpa3-1","positive","46_68",27,0
47,68,"Kdm2a-3","experimental","Rpa3-1","positive","47_68",27,0
48,68,"Kdm4a-1","experimental","Rpa3-1","positive","48_68",16,1
49,68,"Kdm4a-2","experimental","Rpa3-1","positive","49_68",22,1
50,68,"Kdm4a-3","experimental","Rpa3-1","positive","50_68",37,0
51,68,"Lama1-1","negative","Rpa3-1","positive","51_68",19,0
52,68,"Lama1-2","negative","Rpa3-1","positive","52_68",17,1
53,68,"Moz-1","experimental","Rpa3-1","positive","53_68",24,1
54,68,"Moz-2","experimental","Rpa3-1","positive","54_68",23,0
55,68,"Moz-3","experimental","Rpa3-1","positive","55_68",18,1
56,68,"Ncoa2-1","experimental","Rpa3-1","positive","56_68",31,0
57,68,"Ncoa2-2","experimental","Rpa3-1","positive","57_68",10,0
58,68,"Ncoa2-3","experimental","Rpa3-1","positive","58_68",0,0
59,68,"Ncoa3-1","experimental","Rpa3-1","positive","59_68",23,0
60,68,"Ncoa3-2","experimental","Rpa3-1","positive","60_68",33,1
61,68,"Ncoa3-3","experimental","Rpa3-1","positive","61_68",12,0
62,68,"Nmu-1","negative","Rpa3-1","positive","62_68",31,14
63,68,"Nmu-2","negative","Rpa3-1","positive","63_68",25,1
64,68,"Opn4-1","negative","Rpa3-1","positive","64_68",14,0
65,68,"Opn4-2","negative","Rpa3-1","positive","65_68",30,3
66,68,"Rosa21-1","negative","Rpa3-1","positive","66_68",10,0
67,68,"Rosa26-2","negative","Rpa3-1","positive","67_68",27,0
68,68,"Rpa3-1","positive","Rpa3-1","positive","68_68",30,0
69,68,"Rpa3-2","positive","Rpa3-1","positive","69_68",35,0
70,68,"Rpa3-3","positive","Rpa3-1","positive","70_68",29,0
71,68,"Setd2-1","experimental","Rpa3-1","positive","71_68",26,0
72,68,"Setd2-2","experimental","Rpa3-1","positive","72_68",30,0
73,68,"Setd2-3","experimental","Rpa3-1","positive","73_68",28,2
74,68,"Setd5-1","experimental","Rpa3-1","positive","74_68",36,0
75,68,"Setd5-2","experimental","Rpa3-1","positive","75_68",27,0
76,68,"Setd5-3","experimental","Rpa3-1","positive","76_68",27,0
77,68,"Sirt1-1","experimental","Rpa3-1","positive","77_68",45,1
78,68,"Sirt1-2","experimental","Rpa3-1","positive","78_68",37,0
79,68,"Sirt1-3","experimental","Rpa3-1","positive","79_68",29,4
80,68,"Suv39h1-1","experimental","Rpa3-1","positive","80_68",24,0
81,68,"Suv39h1-2","experimental","Rpa3-1","positive","81_68",17,0
82,68,"Suv39h1-3","experimental","Rpa3-1","positive","82_68",22,0
83,68,"Suv420h1-1","experimental","Rpa3-1","positive","83_68",43,0
84,68,"Suv420h1-2","experimental","Rpa3-1","positive","84_68",32,0
85,68,"Suv420h1-3","experimental","Rpa3-1","positive","85_68",13,0
86,68,"Trim28-1","experimental","Rpa3-1","positive","86_68",18,0
87,68,"Trim28-2","experimental","Rpa3-1","positive","87_68",18,0
88,68,"Trim28-3","experimental","Rpa3-1","positive","88_68",16,2
89,68,"Whsc1-1","experimental","Rpa3-1","positive","89_68",12,1
90,68,"Whsc1-2","experimental","Rpa3-1","positive","90_68",29,0
91,68,"Whsc1-3","experimental","Rpa3-1","positive","91_68",23,2
1,69,"Ano9-1","negative","Rpa3-2","positive","1_69",13,1
2,69,"Ano9-2","negative","Rpa3-2","positive","2_69",13,0
3,69,"Bace-1","negative","Rpa3-2","positive","3_69",0,0
4,69,"Bace-2","negative","Rpa3-2","positive","4_69",12,0
5,69,"Brd1-1","experimental","Rpa3-2","positive","5_69",20,0
6,69,"Brd1-2","experimental","Rpa3-2","positive","6_69",18,0
7,69,"Brd1-3","experimental","Rpa3-2","positive","7_69",10,0
8,69,"Brd2-1","experimental","Rpa3-2","positive","8_69",26,0
9,69,"Brd2-2","experimental","Rpa3-2","positive","9_69",9,0
10,69,"Brd2-3","experimental","Rpa3-2","positive","10_69",26,0
11,69,"Brd4-1","positive","Rpa3-2","positive","11_69",15,0
12,69,"Brd4-2","positive","Rpa3-2","positive","12_69",16,0
13,69,"Brd4-3","positive","Rpa3-2","positive","13_69",0,0
14,69,"Brd8-1","experimental","Rpa3-2","positive","14_69",21,0
15,69,"Brd8-2","experimental","Rpa3-2","positive","15_69",18,0
16,69,"Brd8-3","experimental","Rpa3-2","positive","16_69",20,0
17,69,"Brd9-1","experimental","Rpa3-2","positive","17_69",41,6
18,69,"Brd9-2","experimental","Rpa3-2","positive","18_69",18,0
19,69,"Brd9-3","experimental","Rpa3-2","positive","19_69",12,0
20,69,"Brpf1-1","experimental","Rpa3-2","positive","20_69",17,0
21,69,"Brpf1-2","experimental","Rpa3-2","positive","21_69",12,0
22,69,"Brpf1-3","experimental","Rpa3-2","positive","22_69",25,0
23,69,"Dcc-1","negative","Rpa3-2","positive","23_69",22,1
24,69,"Dcc-2","negative","Rpa3-2","positive","24_69",31,0
25,69,"Ehmt1-1","experimental","Rpa3-2","positive","25_69",11,0
26,69,"Ehmt1-2","experimental","Rpa3-2","positive","26_69",11,0
27,69,"Ehmt1-3","experimental","Rpa3-2","positive","27_69",25,0
28,69,"Ehmt2-1","experimental","Rpa3-2","positive","28_69",24,0
29,69,"Ehmt2-2","experimental","Rpa3-2","positive","29_69",9,0
30,69,"Ehmt2-3","experimental","Rpa3-2","positive","30_69",11,0
31,69,"Esrrb-1","negative","Rpa3-2","positive","31_69",15,0
32,69,"Esrrb-2","negative","Rpa3-2","positive","32_69",22,0
33,69,"Fev-1","negative","Rpa3-2","positive","33_69",15,0
34,69,"Fev-2","negative","Rpa3-2","positive","34_69",15,0
35,69,"Irx1-1","negative","Rpa3-2","positive","35_69",7,0
36,69,"Irx1-2","negative","Rpa3-2","positive","36_69",18,0
37,69,"Htr2c-1","negative","Rpa3-2","positive","37_69",15,0
38,69,"Htr2c-2","negative","Rpa3-2","positive","38_69",13,0
39,69,"Jarid2-1","experimental","Rpa3-2","positive","39_69",11,0
40,69,"Jarid2-2","experimental","Rpa3-2","positive","40_69",22,0
41,69,"Jarid2-3","experimental","Rpa3-2","positive","41_69",12,0
42,69,"Jmjd6-1","experimental","Rpa3-2","positive","42_69",12,0
43,69,"Jmjd6-2","experimental","Rpa3-2","positive","43_69",15,0
44,69,"Jmjd6-3","experimental","Rpa3-2","positive","44_69",14,1
45,69,"Kdm2a-1","experimental","Rpa3-2","positive","45_69",32,2
46,69,"Kdm2a-2","experimental","Rpa3-2","positive","46_69",20,1
47,69,"Kdm2a-3","experimental","Rpa3-2","positive","47_69",17,0
48,69,"Kdm4a-1","experimental","Rpa3-2","positive","48_69",24,0
49,69,"Kdm4a-2","experimental","Rpa3-2","positive","49_69",15,0
50,69,"Kdm4a-3","experimental","Rpa3-2","positive","50_69",13,0
51,69,"Lama1-1","negative","Rpa3-2","positive","51_69",13,1
52,69,"Lama1-2","negative","Rpa3-2","positive","52_69",32,1
53,69,"Moz-1","experimental","Rpa3-2","positive","53_69",20,0
54,69,"Moz-2","experimental","Rpa3-2","positive","54_69",16,0
55,69,"Moz-3","experimental","Rpa3-2","positive","55_69",21,2
56,69,"Ncoa2-1","experimental","Rpa3-2","positive","56_69",20,0
57,69,"Ncoa2-2","experimental","Rpa3-2","positive","57_69",16,0
58,69,"Ncoa2-3","experimental","Rpa3-2","positive","58_69",0,0
59,69,"Ncoa3-1","experimental","Rpa3-2","positive","59_69",29,0
60,69,"Ncoa3-2","experimental","Rpa3-2","positive","60_69",26,0
61,69,"Ncoa3-3","experimental","Rpa3-2","positive","61_69",8,0
62,69,"Nmu-1","negative","Rpa3-2","positive","62_69",27,0
63,69,"Nmu-2","negative","Rpa3-2","positive","63_69",20,0
64,69,"Opn4-1","negative","Rpa3-2","positive","64_69",24,0
65,69,"Opn4-2","negative","Rpa3-2","positive","65_69",24,0
66,69,"Rosa21-1","negative","Rpa3-2","positive","66_69",10,0
67,69,"Rosa26-2","negative","Rpa3-2","positive","67_69",15,0
68,69,"Rpa3-1","positive","Rpa3-2","positive","68_69",18,0
69,69,"Rpa3-2","positive","Rpa3-2","positive","69_69",16,0
70,69,"Rpa3-3","positive","Rpa3-2","positive","70_69",27,0
71,69,"Setd2-1","experimental","Rpa3-2","positive","71_69",18,0
72,69,"Setd2-2","experimental","Rpa3-2","positive","72_69",23,0
73,69,"Setd2-3","experimental","Rpa3-2","positive","73_69",22,0
74,69,"Setd5-1","experimental","Rpa3-2","positive","74_69",28,0
75,69,"Setd5-2","experimental","Rpa3-2","positive","75_69",21,0
76,69,"Setd5-3","experimental","Rpa3-2","positive","76_69",21,0
77,69,"Sirt1-1","experimental","Rpa3-2","positive","77_69",27,0
78,69,"Sirt1-2","experimental","Rpa3-2","positive","78_69",26,0
79,69,"Sirt1-3","experimental","Rpa3-2","positive","79_69",31,0
80,69,"Suv39h1-1","experimental","Rpa3-2","positive","80_69",17,0
81,69,"Suv39h1-2","experimental","Rpa3-2","positive","81_69",22,0
82,69,"Suv39h1-3","experimental","Rpa3-2","positive","82_69",25,0
83,69,"Suv420h1-1","experimental","Rpa3-2","positive","83_69",22,0
84,69,"Suv420h1-2","experimental","Rpa3-2","positive","84_69",27,0
85,69,"Suv420h1-3","experimental","Rpa3-2","positive","85_69",14,0
86,69,"Trim28-1","experimental","Rpa3-2","positive","86_69",11,0
87,69,"Trim28-2","experimental","Rpa3-2","positive","87_69",7,0
88,69,"Trim28-3","experimental","Rpa3-2","positive","88_69",9,0
89,69,"Whsc1-1","experimental","Rpa3-2","positive","89_69",8,0
90,69,"Whsc1-2","experimental","Rpa3-2","positive","90_69",23,1
91,69,"Whsc1-3","experimental","Rpa3-2","positive","91_69",26,3
1,70,"Ano9-1","negative","Rpa3-3","positive","1_70",18,1
2,70,"Ano9-2","negative","Rpa3-3","positive","2_70",9,0
3,70,"Bace-1","negative","Rpa3-3","positive","3_70",0,0
4,70,"Bace-2","negative","Rpa3-3","positive","4_70",12,0
5,70,"Brd1-1","experimental","Rpa3-3","positive","5_70",20,0
6,70,"Brd1-2","experimental","Rpa3-3","positive","6_70",21,0
7,70,"Brd1-3","experimental","Rpa3-3","positive","7_70",32,0
8,70,"Brd2-1","experimental","Rpa3-3","positive","8_70",33,0
9,70,"Brd2-2","experimental","Rpa3-3","positive","9_70",18,0
10,70,"Brd2-3","experimental","Rpa3-3","positive","10_70",34,0
11,70,"Brd4-1","positive","Rpa3-3","positive","11_70",19,0
12,70,"Brd4-2","positive","Rpa3-3","positive","12_70",17,0
13,70,"Brd4-3","positive","Rpa3-3","positive","13_70",0,0
14,70,"Brd8-1","experimental","Rpa3-3","positive","14_70",23,0
15,70,"Brd8-2","experimental","Rpa3-3","positive","15_70",35,0
16,70,"Brd8-3","experimental","Rpa3-3","positive","16_70",16,11
17,70,"Brd9-1","experimental","Rpa3-3","positive","17_70",23,5
18,70,"Brd9-2","experimental","Rpa3-3","positive","18_70",38,0
19,70,"Brd9-3","experimental","Rpa3-3","positive","19_70",15,0
20,70,"Brpf1-1","experimental","Rpa3-3","positive","20_70",25,0
21,70,"Brpf1-2","experimental","Rpa3-3","positive","21_70",22,0
22,70,"Brpf1-3","experimental","Rpa3-3","positive","22_70",19,0
23,70,"Dcc-1","negative","Rpa3-3","positive","23_70",28,0
24,70,"Dcc-2","negative","Rpa3-3","positive","24_70",48,0
25,70,"Ehmt1-1","experimental","Rpa3-3","positive","25_70",17,0
26,70,"Ehmt1-2","experimental","Rpa3-3","positive","26_70",13,0
27,70,"Ehmt1-3","experimental","Rpa3-3","positive","27_70",26,0
28,70,"Ehmt2-1","experimental","Rpa3-3","positive","28_70",27,0
29,70,"Ehmt2-2","experimental","Rpa3-3","positive","29_70",16,0
30,70,"Ehmt2-3","experimental","Rpa3-3","positive","30_70",13,0
31,70,"Esrrb-1","negative","Rpa3-3","positive","31_70",23,0
32,70,"Esrrb-2","negative","Rpa3-3","positive","32_70",26,0
33,70,"Fev-1","negative","Rpa3-3","positive","33_70",22,0
34,70,"Fev-2","negative","Rpa3-3","positive","34_70",22,0
35,70,"Irx1-1","negative","Rpa3-3","positive","35_70",10,0
36,70,"Irx1-2","negative","Rpa3-3","positive","36_70",8,0
37,70,"Htr2c-1","negative","Rpa3-3","positive","37_70",18,0
38,70,"Htr2c-2","negative","Rpa3-3","positive","38_70",11,0
39,70,"Jarid2-1","experimental","Rpa3-3","positive","39_70",14,0
40,70,"Jarid2-2","experimental","Rpa3-3","positive","40_70",23,0
41,70,"Jarid2-3","experimental","Rpa3-3","positive","41_70",17,0
42,70,"Jmjd6-1","experimental","Rpa3-3","positive","42_70",17,14
43,70,"Jmjd6-2","experimental","Rpa3-3","positive","43_70",18,1
44,70,"Jmjd6-3","experimental","Rpa3-3","positive","44_70",12,0
45,70,"Kdm2a-1","experimental","Rpa3-3","positive","45_70",29,0
46,70,"Kdm2a-2","experimental","Rpa3-3","positive","46_70",26,0
47,70,"Kdm2a-3","experimental","Rpa3-3","positive","47_70",26,0
48,70,"Kdm4a-1","experimental","Rpa3-3","positive","48_70",29,0
49,70,"Kdm4a-2","experimental","Rpa3-3","positive","49_70",32,0
50,70,"Kdm4a-3","experimental","Rpa3-3","positive","50_70",32,0
51,70,"Lama1-1","negative","Rpa3-3","positive","51_70",18,0
52,70,"Lama1-2","negative","Rpa3-3","positive","52_70",27,0
53,70,"Moz-1","experimental","Rpa3-3","positive","53_70",18,0
54,70,"Moz-2","experimental","Rpa3-3","positive","54_70",21,0
55,70,"Moz-3","experimental","Rpa3-3","positive","55_70",16,0
56,70,"Ncoa2-1","experimental","Rpa3-3","positive","56_70",37,0
57,70,"Ncoa2-2","experimental","Rpa3-3","positive","57_70",16,0
58,70,"Ncoa2-3","experimental","Rpa3-3","positive","58_70",0,0
59,70,"Ncoa3-1","experimental","Rpa3-3","positive","59_70",23,0
60,70,"Ncoa3-2","experimental","Rpa3-3","positive","60_70",31,0
61,70,"Ncoa3-3","experimental","Rpa3-3","positive","61_70",11,0
62,70,"Nmu-1","negative","Rpa3-3","positive","62_70",21,0
63,70,"Nmu-2","negative","Rpa3-3","positive","63_70",20,2
64,70,"Opn4-1","negative","Rpa3-3","positive","64_70",21,0
65,70,"Opn4-2","negative","Rpa3-3","positive","65_70",27,3
66,70,"Rosa21-1","negative","Rpa3-3","positive","66_70",5,0
67,70,"Rosa26-2","negative","Rpa3-3","positive","67_70",29,0
68,70,"Rpa3-1","positive","Rpa3-3","positive","68_70",36,0
69,70,"Rpa3-2","positive","Rpa3-3","positive","69_70",27,0
70,70,"Rpa3-3","positive","Rpa3-3","positive","70_70",44,0
71,70,"Setd2-1","experimental","Rpa3-3","positive","71_70",18,0
72,70,"Setd2-2","experimental","Rpa3-3","positive","72_70",29,0
73,70,"Setd2-3","experimental","Rpa3-3","positive","73_70",39,0
74,70,"Setd5-1","experimental","Rpa3-3","positive","74_70",29,0
75,70,"Setd5-2","experimental","Rpa3-3","positive","75_70",24,0
76,70,"Setd5-3","experimental","Rpa3-3","positive","76_70",33,0
77,70,"Sirt1-1","experimental","Rpa3-3","positive","77_70",42,0
78,70,"Sirt1-2","experimental","Rpa3-3","positive","78_70",26,0
79,70,"Sirt1-3","experimental","Rpa3-3","positive","79_70",45,0
80,70,"Suv39h1-1","experimental","Rpa3-3","positive","80_70",13,0
81,70,"Suv39h1-2","experimental","Rpa3-3","positive","81_70",26,5
82,70,"Suv39h1-3","experimental","Rpa3-3","positive","82_70",29,0
83,70,"Suv420h1-1","experimental","Rpa3-3","positive","83_70",21,0
84,70,"Suv420h1-2","experimental","Rpa3-3","positive","84_70",45,0
85,70,"Suv420h1-3","experimental","Rpa3-3","positive","85_70",16,0
86,70,"Trim28-1","experimental","Rpa3-3","positive","86_70",19,0
87,70,"Trim28-2","experimental","Rpa3-3","positive","87_70",8,0
88,70,"Trim28-3","experimental","Rpa3-3","positive","88_70",16,0
89,70,"Whsc1-1","experimental","Rpa3-3","positive","89_70",7,0
90,70,"Whsc1-2","experimental","Rpa3-3","positive","90_70",27,0
91,70,"Whsc1-3","experimental","Rpa3-3","positive","91_70",16,0
1,71,"Ano9-1","negative","Setd2-1","experimental","1_71",25,2
2,71,"Ano9-2","negative","Setd2-1","experimental","2_71",10,0
3,71,"Bace-1","negative","Setd2-1","experimental","3_71",0,0
4,71,"Bace-2","negative","Setd2-1","experimental","4_71",29,0
5,71,"Brd1-1","experimental","Setd2-1","experimental","5_71",32,0
6,71,"Brd1-2","experimental","Setd2-1","experimental","6_71",23,0
7,71,"Brd1-3","experimental","Setd2-1","experimental","7_71",30,0
8,71,"Brd2-1","experimental","Setd2-1","experimental","8_71",23,2
9,71,"Brd2-2","experimental","Setd2-1","experimental","9_71",21,0
10,71,"Brd2-3","experimental","Setd2-1","experimental","10_71",33,0
11,71,"Brd4-1","positive","Setd2-1","experimental","11_71",35,0
12,71,"Brd4-2","positive","Setd2-1","experimental","12_71",28,0
13,71,"Brd4-3","positive","Setd2-1","experimental","13_71",0,0
14,71,"Brd8-1","experimental","Setd2-1","experimental","14_71",28,1
15,71,"Brd8-2","experimental","Setd2-1","experimental","15_71",33,0
16,71,"Brd8-3","experimental","Setd2-1","experimental","16_71",37,18
17,71,"Brd9-1","experimental","Setd2-1","experimental","17_71",50,0
18,71,"Brd9-2","experimental","Setd2-1","experimental","18_71",31,0
19,71,"Brd9-3","experimental","Setd2-1","experimental","19_71",28,0
20,71,"Brpf1-1","experimental","Setd2-1","experimental","20_71",22,2
21,71,"Brpf1-2","experimental","Setd2-1","experimental","21_71",30,0
22,71,"Brpf1-3","experimental","Setd2-1","experimental","22_71",24,1
23,71,"Dcc-1","negative","Setd2-1","experimental","23_71",33,1
24,71,"Dcc-2","negative","Setd2-1","experimental","24_71",36,0
25,71,"Ehmt1-1","experimental","Setd2-1","experimental","25_71",24,0
26,71,"Ehmt1-2","experimental","Setd2-1","experimental","26_71",12,0
27,71,"Ehmt1-3","experimental","Setd2-1","experimental","27_71",25,0
28,71,"Ehmt2-1","experimental","Setd2-1","experimental","28_71",34,0
29,71,"Ehmt2-2","experimental","Setd2-1","experimental","29_71",20,0
30,71,"Ehmt2-3","experimental","Setd2-1","experimental","30_71",20,1
31,71,"Esrrb-1","negative","Setd2-1","experimental","31_71",25,2
32,71,"Esrrb-2","negative","Setd2-1","experimental","32_71",24,2
33,71,"Fev-1","negative","Setd2-1","experimental","33_71",16,0
34,71,"Fev-2","negative","Setd2-1","experimental","34_71",37,0
35,71,"Irx1-1","negative","Setd2-1","experimental","35_71",14,0
36,71,"Irx1-2","negative","Setd2-1","experimental","36_71",22,0
37,71,"Htr2c-1","negative","Setd2-1","experimental","37_71",25,0
38,71,"Htr2c-2","negative","Setd2-1","experimental","38_71",25,0
39,71,"Jarid2-1","experimental","Setd2-1","experimental","39_71",16,2
40,71,"Jarid2-2","experimental","Setd2-1","experimental","40_71",25,2
41,71,"Jarid2-3","experimental","Setd2-1","experimental","41_71",21,0
42,71,"Jmjd6-1","experimental","Setd2-1","experimental","42_71",11,1
43,71,"Jmjd6-2","experimental","Setd2-1","experimental","43_71",28,1
44,71,"Jmjd6-3","experimental","Setd2-1","experimental","44_71",31,0
45,71,"Kdm2a-1","experimental","Setd2-1","experimental","45_71",42,2
46,71,"Kdm2a-2","experimental","Setd2-1","experimental","46_71",26,2
47,71,"Kdm2a-3","experimental","Setd2-1","experimental","47_71",32,2
48,71,"Kdm4a-1","experimental","Setd2-1","experimental","48_71",44,0
49,71,"Kdm4a-2","experimental","Setd2-1","experimental","49_71",32,1
50,71,"Kdm4a-3","experimental","Setd2-1","experimental","50_71",19,1
51,71,"Lama1-1","negative","Setd2-1","experimental","51_71",32,2
52,71,"Lama1-2","negative","Setd2-1","experimental","52_71",30,3
53,71,"Moz-1","experimental","Setd2-1","experimental","53_71",45,0
54,71,"Moz-2","experimental","Setd2-1","experimental","54_71",27,3
55,71,"Moz-3","experimental","Setd2-1","experimental","55_71",27,2
56,71,"Ncoa2-1","experimental","Setd2-1","experimental","56_71",36,2
57,71,"Ncoa2-2","experimental","Setd2-1","experimental","57_71",22,1
58,71,"Ncoa2-3","experimental","Setd2-1","experimental","58_71",0,0
59,71,"Ncoa3-1","experimental","Setd2-1","experimental","59_71",38,1
60,71,"Ncoa3-2","experimental","Setd2-1","experimental","60_71",41,1
61,71,"Ncoa3-3","experimental","Setd2-1","experimental","61_71",20,0
62,71,"Nmu-1","negative","Setd2-1","experimental","62_71",27,0
63,71,"Nmu-2","negative","Setd2-1","experimental","63_71",30,1
64,71,"Opn4-1","negative","Setd2-1","experimental","64_71",40,0
65,71,"Opn4-2","negative","Setd2-1","experimental","65_71",35,2
66,71,"Rosa21-1","negative","Setd2-1","experimental","66_71",13,0
67,71,"Rosa26-2","negative","Setd2-1","experimental","67_71",29,1
68,71,"Rpa3-1","positive","Setd2-1","experimental","68_71",27,0
69,71,"Rpa3-2","positive","Setd2-1","experimental","69_71",26,0
70,71,"Rpa3-3","positive","Setd2-1","experimental","70_71",42,3
71,71,"Setd2-1","experimental","Setd2-1","experimental","71_71",22,0
72,71,"Setd2-2","experimental","Setd2-1","experimental","72_71",36,0
73,71,"Setd2-3","experimental","Setd2-1","experimental","73_71",32,0
74,71,"Setd5-1","experimental","Setd2-1","experimental","74_71",38,0
75,71,"Setd5-2","experimental","Setd2-1","experimental","75_71",27,0
76,71,"Setd5-3","experimental","Setd2-1","experimental","76_71",43,0
77,71,"Sirt1-1","experimental","Setd2-1","experimental","77_71",42,0
78,71,"Sirt1-2","experimental","Setd2-1","experimental","78_71",35,8
79,71,"Sirt1-3","experimental","Setd2-1","experimental","79_71",61,3
80,71,"Suv39h1-1","experimental","Setd2-1","experimental","80_71",30,0
81,71,"Suv39h1-2","experimental","Setd2-1","experimental","81_71",18,0
82,71,"Suv39h1-3","experimental","Setd2-1","experimental","82_71",27,0
83,71,"Suv420h1-1","experimental","Setd2-1","experimental","83_71",20,0
84,71,"Suv420h1-2","experimental","Setd2-1","experimental","84_71",37,0
85,71,"Suv420h1-3","experimental","Setd2-1","experimental","85_71",22,0
86,71,"Trim28-1","experimental","Setd2-1","experimental","86_71",16,0
87,71,"Trim28-2","experimental","Setd2-1","experimental","87_71",14,0
88,71,"Trim28-3","experimental","Setd2-1","experimental","88_71",15,0
89,71,"Whsc1-1","experimental","Setd2-1","experimental","89_71",23,0
90,71,"Whsc1-2","experimental","Setd2-1","experimental","90_71",46,3
91,71,"Whsc1-3","experimental","Setd2-1","experimental","91_71",20,0
1,72,"Ano9-1","negative","Setd2-2","experimental","1_72",19,2
2,72,"Ano9-2","negative","Setd2-2","experimental","2_72",12,0
3,72,"Bace-1","negative","Setd2-2","experimental","3_72",0,0
4,72,"Bace-2","negative","Setd2-2","experimental","4_72",8,0
5,72,"Brd1-1","experimental","Setd2-2","experimental","5_72",22,0
6,72,"Brd1-2","experimental","Setd2-2","experimental","6_72",21,0
7,72,"Brd1-3","experimental","Setd2-2","experimental","7_72",23,0
8,72,"Brd2-1","experimental","Setd2-2","experimental","8_72",25,0
9,72,"Brd2-2","experimental","Setd2-2","experimental","9_72",23,0
10,72,"Brd2-3","experimental","Setd2-2","experimental","10_72",35,0
11,72,"Brd4-1","positive","Setd2-2","experimental","11_72",15,0
12,72,"Brd4-2","positive","Setd2-2","experimental","12_72",27,0
13,72,"Brd4-3","positive","Setd2-2","experimental","13_72",0,0
14,72,"Brd8-1","experimental","Setd2-2","experimental","14_72",22,0
15,72,"Brd8-2","experimental","Setd2-2","experimental","15_72",27,4
16,72,"Brd8-3","experimental","Setd2-2","experimental","16_72",29,9
17,72,"Brd9-1","experimental","Setd2-2","experimental","17_72",36,0
18,72,"Brd9-2","experimental","Setd2-2","experimental","18_72",38,0
19,72,"Brd9-3","experimental","Setd2-2","experimental","19_72",21,0
20,72,"Brpf1-1","experimental","Setd2-2","experimental","20_72",37,0
21,72,"Brpf1-2","experimental","Setd2-2","experimental","21_72",22,0
22,72,"Brpf1-3","experimental","Setd2-2","experimental","22_72",36,0
23,72,"Dcc-1","negative","Setd2-2","experimental","23_72",25,1
24,72,"Dcc-2","negative","Setd2-2","experimental","24_72",35,0
25,72,"Ehmt1-1","experimental","Setd2-2","experimental","25_72",25,0
26,72,"Ehmt1-2","experimental","Setd2-2","experimental","26_72",9,0
27,72,"Ehmt1-3","experimental","Setd2-2","experimental","27_72",28,0
28,72,"Ehmt2-1","experimental","Setd2-2","experimental","28_72",17,0
29,72,"Ehmt2-2","experimental","Setd2-2","experimental","29_72",19,0
30,72,"Ehmt2-3","experimental","Setd2-2","experimental","30_72",11,0
31,72,"Esrrb-1","negative","Setd2-2","experimental","31_72",14,0
32,72,"Esrrb-2","negative","Setd2-2","experimental","32_72",24,0
33,72,"Fev-1","negative","Setd2-2","experimental","33_72",17,0
34,72,"Fev-2","negative","Setd2-2","experimental","34_72",27,1
35,72,"Irx1-1","negative","Setd2-2","experimental","35_72",14,0
36,72,"Irx1-2","negative","Setd2-2","experimental","36_72",11,2
37,72,"Htr2c-1","negative","Setd2-2","experimental","37_72",23,1
38,72,"Htr2c-2","negative","Setd2-2","experimental","38_72",20,0
39,72,"Jarid2-1","experimental","Setd2-2","experimental","39_72",14,2
40,72,"Jarid2-2","experimental","Setd2-2","experimental","40_72",30,0
41,72,"Jarid2-3","experimental","Setd2-2","experimental","41_72",16,0
42,72,"Jmjd6-1","experimental","Setd2-2","experimental","42_72",8,1
43,72,"Jmjd6-2","experimental","Setd2-2","experimental","43_72",18,0
44,72,"Jmjd6-3","experimental","Setd2-2","experimental","44_72",20,1
45,72,"Kdm2a-1","experimental","Setd2-2","experimental","45_72",31,0
46,72,"Kdm2a-2","experimental","Setd2-2","experimental","46_72",31,0
47,72,"Kdm2a-3","experimental","Setd2-2","experimental","47_72",16,1
48,72,"Kdm4a-1","experimental","Setd2-2","experimental","48_72",32,0
49,72,"Kdm4a-2","experimental","Setd2-2","experimental","49_72",22,0
50,72,"Kdm4a-3","experimental","Setd2-2","experimental","50_72",32,0
51,72,"Lama1-1","negative","Setd2-2","experimental","51_72",19,0
52,72,"Lama1-2","negative","Setd2-2","experimental","52_72",24,1
